"Uwi","Core.TOC","Core.RoMeasured","Producer.oilApiGravity","Core.GriSaturationsSo","Core.ln_formationThickness","Core.GriTotalPorosity","Core.XrdQuartz","Producer.mudPressure","Rules.Prediction","Kaggle.Prediction","Target"
"42255317360000",3.944553219,1.349490359,55,20.30468689,5.561122923,9.558461042,15.87420726,0.586108133,350,17.6157924475884,34.1604872881356
"42255317370000",3.773845925,1.368941277,60.6,16.75193031,5.441018716,8.928075977,16.14614731,0.66039999,350,13.696974971992,4.28996552349846
"42255317380000",3.866509691,1.23407701,NA,23.03182482,5.339340572,9.090996439,15.94540573,0.597794615,150,15.34634068938,19.0480745646309
"42255317390000",3.442454544,1.013657669,39.7,29.3257552,4.863872733,6.860475489,14.77297639,0.579886447,200,10.7976980820016,7.34931638744464
"42255317410000",4.053747,1.069573731,41.3,31.95800896,5.011035464,8.668454962,15.36775447,0.580079767,400,19.821334632356,24.4698342541436
"42255317430000",4.10628452,0.960078694,39,35.95093732,4.783756767,7.892981829,15.24110341,0.565617216,200,16.631803229207,17.5500125344698
"42255317440000",3.804277426,1.292464153,56.2,19.57432244,5.264254922,8.724936722,16.01837363,0.605364707,350,18.5002458395661,24.6549685999261
"42255317450000",3.996430971,1.072102453,43,33.99517777,5.018492581,8.480989341,15.34400369,0.58767923,350,19.7416127798209,17.0718762240501
"42255317460000",4.006506253,1.072685347,41.2,33.74987499,5.019552313,8.508502536,15.34798718,0.586620121,400,20.8161917049603,17.0763688760807
"42255317470000",3.774381308,1.013024923,39.9,32.1708851,4.884424203,7.521427981,15.35725918,0.60320002,200,19.0219242178474,7.47121535181237
"42255317480000",4.061266397,1.016602697,39.8,31.65054916,4.872850423,8.439465378,15.2906572,0.59279998,300,13.8816606348298,6.26265270506108
"42255317490000",3.803899901,1.331271945,56.2,18.24498286,5.418825357,9.012396922,16.11500439,0.74360001,400,18.0879670328638,18.8004587155963
"42255317500000",3.588987593,1.113585103,44,27.00732109,4.997599056,7.486686852,15.27824185,0.586320987,250,11.7508481599972,16.8354788877446
"42255317520000",3.924382094,1.267733422,49,23.13395321,5.447976311,9.532128737,15.76668447,0.592867499,350,18.0477695798901,26.686350021395
"42255317530000",3.869986887,1.17398639,NA,27.47745335,5.264566639,8.98091403,15.73048079,0.573527043,150,19.0960068626668,24.0778776208815
"42255317560000",3.867622484,1.267093655,52.8,21.3706118,5.421035915,9.240176364,16.01761725,0.594756399,350,17.428433997857,21.1001771304861
"42255317570000",3.778395871,1.232798114,NA,22.29718824,5.173359098,8.464053528,15.84664141,0.587918834,150,17.3884208321182,2.29119170984456
"42255317580000",4.074439821,1.039994521,38.8,33.02376032,4.94604236,8.460533254,15.33209163,0.588094185,300,15.9027769274957,10.5294264963686
"42255317600000",3.61648767,1.24856354,NA,22.21434414,5.184401217,7.964612209,15.5579957,0.588304814,100,20.896327395548,53.2183612183612
"42255317610000",3.725362818,1.367261405,62.9,16.96205757,5.374979355,8.585640579,16.0105072,0.620456859,350,14.9913322284796,2.40040941658137
"42255317630000",3.621885296,1.115075391,44.2,26.98505257,4.999352188,7.567813227,15.34394175,0.585279669,250,12.3522840686815,22.5768198326228
"42255317660000",3.88083707,1.263523581,NA,21.62439135,5.436984308,9.309352093,16.00744191,0.593975492,150,17.8821737490831,24.1969021854445
"42255317670200",3.572113304,0.966147716,35,30.82325571,4.766106752,6.766645539,14.96633516,0.571244916,100,12.5151622983271,13.2818905641199
"42255317680000",3.536787811,1.105353292,44,27.278358,4.990234611,7.351732439,15.15880121,0.588094821,250,11.9999560444563,6.35165933626549
"42255317700000",4.091737138,1.384358773,57.5,21.97527557,5.637426483,9.817357983,15.88395147,0.546,400,11.9323421963465,25.8192548021291
"42255317710000",4.054296068,1.069672326,43,31.79375142,5.010714713,8.682851415,15.3691403,0.579608978,400,19.9500689832266,21.1331111111111
"42255317730100",3.909786771,1.239659643,49,25.27447255,5.402784233,9.452887382,15.70953556,0.587871824,350,17.1560357147192,27.3420636315697
"42255317750000",3.827183522,1.262257503,53.6,21.2761989,5.299690769,8.882263306,15.98583162,0.602353679,350,17.4201631675198,26.4212872169727
"42255317770000",3.758975008,1.346271719,63,17.54044461,5.33961049,8.675372776,16.04576166,0.621114185,350,17.1844388412033,4.46850108616944
"42255317810000",3.789262839,1.356575774,57.3,17.25460042,5.453375467,9.014905827,16.14907131,0.6145607,350,15.3329740125232,7.35359951603146
"42255317830000",3.923907187,1.275652302,NA,22.9154615,5.449400124,9.544399758,15.7354648,0.592394959,150,17.786368541401,35.018140116764
"42255317840100",3.943013163,1.292505925,48,24.96652675,5.460791689,9.571245844,15.63713898,0.589694286,350,18.134742810435,35.5807196459496
"42255317850000",4.076528581,1.03981499,38,32.80658419,4.94468543,8.478301257,15.33328115,0.587451006,300,15.6243693596979,6.53744939271255
"42255317860000",3.914485577,1.250122195,48.8,24.58498803,5.416621351,9.487644303,15.71386035,0.59114952,350,18.3162258710474,34.2072617246596
"42255317880000",3.500579508,1.129106023,42.5,26.69123884,5.031894734,7.379094305,15.12737238,0.587144913,300,10.7977604913315,17.3171304662089
"42255317890000",4.106568004,0.995692156,39.4,32.81462096,4.837339634,8.286774376,15.27906154,0.583480052,250,15.1484801598098,17.3793408537934
"42255317900000",3.80790726,1.299761045,55.7,19.39689537,5.310790372,8.828665264,16.04527452,0.601607462,350,16.2163531395032,11.5688590116279
"42255317910000",3.914418,1.25007474,48.5,24.59075646,5.416510618,9.487399633,15.71362239,0.591133954,350,18.7918800338592,28.3329379201265
"42255317930000",3.967331102,1.339736365,51.2,21.45961953,5.539063232,9.618522981,15.78495213,0.585606919,350,20.1241073869302,14.7136354231326
"42255317940000",3.868491125,1.266254622,50,21.41545919,5.420509744,9.242063154,16.0161122,0.594866184,350,17.8518436806654,23.5600168173218
"42255317950000",4.049198231,1.071652657,42,32.24022188,5.016469628,8.651255861,15.36697264,0.580711081,400,19.8145802514188,15.5101781170483
"42255317960000",3.834136184,1.203736865,47.4,24.40358428,5.235489086,8.775945736,15.84508043,0.584346004,350,16.3302985321146,14.0495292672943
"42255317970000",3.687556663,1.359018794,58.3,17.59249471,5.356835894,8.386471975,15.8884162,0.625335374,350,18.4151183717396,4.67719626168224
"42255317980000",3.811991791,1.297977381,54.3,19.53930997,5.327184181,8.876094013,16.04893526,0.600518858,350,16.1285596061382,19.9505717447436
"42255317990000",4.044947862,1.074167037,42,32.34648885,5.02230085,8.650708577,15.36792834,0.580801142,400,19.3872127717902,15.6537353562512
"42255318010000",3.615747059,1.214963255,45,23.43205576,5.136176919,7.886313808,15.50634594,0.56679998,300,17.6346969028177,20.1806451612903
"42255318040000",3.913857154,1.228688899,49.6,25.5620517,5.394591293,9.434355385,15.73501428,0.587431734,350,17.7007040678979,27.8152119282962
"42255318050000",4.140663946,1.466497743,60.1,20.09923239,5.761731735,9.817342897,16.08699305,0.61360001,400,13.5308567296241,33.3741484716157
"42255318060000",3.722098208,1.35741982,63.2,17.35538718,5.352761796,8.537053385,15.97957952,0.624024554,350,16.0303102727659,4.96065437978878
"42255318080000",3.799478427,1.326008189,59.3,18.37081245,5.372511355,8.909967639,16.09387329,0.613701574,350,15.621937252292,10.9703753957485
"42255318090000",3.909388736,1.244051935,53,22.75893986,5.430977109,9.387891279,15.96914412,0.596684409,350,17.7082686488258,26.0252627324171
"42255318100000",3.924053952,1.109058784,43,34.06184606,5.096325425,8.590215866,15.36711922,0.584549925,350,20.4189528930932,6.59819360815192
"42255318110000",3.841336883,1.220008558,42.4,31.54534532,5.324379272,9.139020781,15.47576084,0.568720622,350,16.298899302542,17.9514848066298
"42255318130000",3.673133271,1.151613205,46,25.72094813,5.052556131,7.849221812,15.50615895,0.575316959,300,14.1955180573238,14.4029040575383
"42255318140000",3.646731705,1.117563782,50,26.94839118,5.004331199,7.641494281,15.39443535,0.584082679,250,12.6822978343142,17.8023859649123
"42255318150000",3.823986275,1.041007655,43,33.47870775,4.964276246,7.944331696,15.38140038,0.588269301,250,19.9707707384905,15.9925093632959
"42255318160000",3.856174621,1.167111142,45.7,28.78684172,5.249403933,8.927339716,15.65531515,0.570287521,350,18.4660319397349,23.2381863401569
"42255318170000",3.746782484,1.223775548,NA,22.67125236,5.14764383,8.30722604,15.77405973,0.58404249,150,17.6470519651917,19.7655937846837
"42255318180000",3.554521506,1.104913505,44,27.27786848,4.987481364,7.382354405,15.1939936,0.587771233,250,11.8855846252384,13.8388278388278
"42255318190000",3.916489829,1.281021002,50,24.4409699,5.437409889,9.535965047,15.62878463,0.65,350,20.2259516133992,42.2726356120186
"42255318200100",3.984919514,1.344350371,50.4,21.87966312,5.548420784,9.645246475,15.77962575,0.584715221,350,20.2068335954503,31.4509687623567
"42255318210000",3.749821419,1.296133338,54,19.49505568,5.2276949,8.456164038,15.91380398,0.607941215,350,18.9953120140519,19.2003497862417
"42255318230000",4.04688513,1.023514575,41.2,31.31295352,4.884740992,8.4843139,15.2951352,0.57720002,350,14.8635063696095,4.27493261455526
"42255318240000",3.637236588,1.222863352,47.2,23.03315691,5.143789984,7.961667275,15.56274775,0.580395924,300,18.3643473131845,4.23536345776031
"42255318260000",3.734635859,1.00774111,41.2,31.48122648,4.858226384,7.333005091,15.31471886,0.598,250,17.9124723567456,6.50162143710531
"42255318280000",3.818099047,1.030630737,44,33.34412185,4.940620477,7.844720804,15.37479408,0.587728116,250,18.6394360611919,11.8163908589441
"42255318290000",3.959806208,1.324372008,50.8,22.11565095,5.511117982,9.618990985,15.73320865,0.589041768,350,20.2534019347569,22.5913745569122
"42255318320000",3.868134215,1.085194191,42,34.87171892,5.052274632,8.346119259,15.35100194,0.588919574,350,18.4999715025085,7.96902065289807
"42255318330000",3.766492656,1.229579987,NA,22.41892504,5.161932745,8.401169804,15.81986678,0.586534385,150,17.8013554463863,17.8560244414741
"42255318340000",3.834205774,1.147324318,43.1,30.28153117,5.197360927,8.731209607,15.57725553,0.571985827,350,15.3206202338956,31.4911933069133
"42255318360000",3.904504935,1.271800745,46.6,25.21117313,5.424554551,9.499644297,15.61726878,0.585703825,350,19.7451448527806,28.0451828410689
"42255318370000",4.084416238,1.002870921,42,34.8330618,4.870174294,8.156658094,15.28601877,0.581426373,350,14.7164888411706,17.9201474201474
"42255318380000",3.779999891,1.216964019,44,33.09463865,5.317142905,9.023977621,15.45322862,0.572042039,350,17.5071690432738,24.9970200085143
"42255318390100",3.916569011,1.281086422,49.5,24.43680815,5.437503792,9.536182217,15.62885786,0.590747614,350,20.1227306222085,45.9789092458458
"42255318410000",3.93511656,1.283353108,47.6,25.79835626,5.446115505,9.540791654,15.61593946,0.586138069,350,17.6367115705133,28.5829523187459
"42255318420000",3.734675263,1.007633428,47.6,31.48498078,4.858055249,7.33246284,15.31455609,0.61360001,250,17.2148490983213,4.3611640394942
"42255318430000",4.001640747,1.071183869,42.8,33.91920103,5.016461672,8.485976923,15.34452205,0.587477577,400,19.9681304283089,14.8198608779084
"42255318450000",3.881692314,1.181335654,46,27.45263243,5.293037232,9.092924298,15.73138022,0.574846039,350,19.351862145995,38.9173703256936
"42255318460000",3.800170857,1.358749698,56.6,17.12626048,5.571240985,9.24781912,16.13237865,0.55120002,350,17.7098972403666,26.7695745737461
"42255318470000",3.926559764,1.288039423,NA,22.58464013,5.446463801,9.575269524,15.66523278,0.591421081,150,18.0273071195267,19.6091619705508
"42255318480000",3.826283014,1.126665418,43,30.8154337,5.14769641,8.554327636,15.54594994,0.577142244,350,16.3722565293102,12.1470006591958
"42255318530000",3.567270237,1.165322983,44.66,25.363331,5.073676817,7.629603489,15.32713759,0.59279998,300,13.8769609754561,14.9843873517787
"42255318550000",3.833432173,1.146250162,42.6,30.3467036,5.194725281,8.7215792,15.57392429,0.572309469,350,14.2685915585397,25.4085257548845
"42255318560000",3.833438254,1.14630148,42.6,30.34707031,5.194847851,8.722002489,15.57391174,0.572303259,350,14.643361354373,21.3193655766595
"42255318570000",3.637279604,1.222746609,46,23.03731169,5.143624662,7.961494456,15.56264819,0.58036297,300,18.1076333062384,13.7861704470381
"42255318580000",3.944709789,1.301116985,50,23.83767187,5.472044213,9.59100253,15.66010657,0.590039582,350,20.6741811967897,22.6871641791045
"42255318590000",3.935252806,1.283396884,46.6,25.79616107,5.446207567,9.541043698,15.61605165,0.586160852,350,18.1068893344071,34.7784938317069
"42255318600000",3.9046296,1.271888107,47.5,25.20249551,5.424676636,9.500042971,15.61739359,0.585752018,350,19.8062131879145,27.5645756457565
"42255318630000",3.925241104,1.284767101,47,22.6754449,5.44741066,9.565719405,15.68455921,0.591679729,350,18.3141029545794,26.3585429598171
"42255318640000",3.543597998,1.071975309,43,28.19689718,4.938704385,7.225335858,15.11020743,0.590177219,250,11.294675070061,15.9041866277859
"42255318650000",3.554417518,1.070907961,44.1,28.23997741,4.936068607,7.23902018,15.13018607,0.590025126,250,11.4816928314891,11.406407800801
"42255318670000",3.744068247,1.324104746,58,18.45155404,5.282125006,8.51966459,15.95926518,0.610531161,350,16.7605004787142,13.4027004219409
"42255318680000",4.072165571,1.365634757,55.6,22.4548763,5.605733566,9.798131888,15.83712012,0.579576827,400,15.8225510617604,6.86516626115166
"42255318690100",3.958905463,1.109153573,40,33.407462,5.096675048,8.661448084,15.37659848,0.581813742,300,20.5185979583165,18.1818980667838
"42255318700000",3.551437387,1.254856093,46.8,22.49200214,5.210493944,7.810165604,15.41862911,0.588168185,300,13.5270862876601,17.2191115224433
"42255318710000",3.916102056,1.366931363,NA,19.11497144,5.592413314,9.482968473,15.97278612,0.594285457,150,19.2263921333744,42.8247524752475
"42255318720000",4.037673771,1.075783834,42,32.62552406,5.026066688,8.630099526,15.36581134,0.581600433,400,19.6120560442952,16.4048780487805
"42255318730000",4.032784797,1.076802688,44,32.77536299,5.02832877,8.619229469,15.36461221,0.582048029,400,19.6576424391109,16.8810483870968
"42255318740000",4.000384275,1.06151362,41.7,34.30060192,4.996317107,8.413390451,15.33265266,0.589132304,350,19.769306518598,22.6802354095145
"42255318750000",3.545408196,1.100982203,43,27.3962139,4.982605529,7.349681194,15.16828255,0.588278819,250,11.6460581933046,22.1339187705818
"42255318760000",3.746902448,1.223670109,50,22.67622246,5.147600849,8.307504411,15.77406981,0.584016622,350,17.0047711618901,12.3974671956057
"42255318770000",3.724335482,1.00504998,42.6,31.39268558,4.850205251,7.282183423,15.29737585,0.59279998,250,17.4408453192901,10.9455110623514
"42255318790000",4.041442478,1.075054385,41,32.48672299,5.024392319,8.640728499,15.36698125,0.581185826,400,19.7616005327177,15.8514020360779
"42255318800000",3.858133222,1.314702901,54.4,19.45580828,5.526154573,9.368882528,16.02591566,0.594664834,350,17.7529147737456,20.316522659143
"42255318810000",3.9927159,1.061798615,42,34.42846298,4.997204952,8.400013889,15.33098003,0.589180434,300,19.1645853993631,14.3441688052466
"42255318820000",3.811225214,1.301474711,55.8,19.39698335,5.335506698,8.88859883,16.0560244,0.58239999,350,15.3610140051846,15.6010420543357
"42255318830000",3.811195588,1.301463199,59.9,19.39689995,5.335305628,8.88810485,16.05594326,0.598,350,15.3130420122636,17.6666666666667
"42255318840100",3.961178908,1.209258527,50,24.90040059,5.415560751,9.521169078,15.90200533,0.594884609,350,17.3383857403111,28.54666344294
"42255318850100",3.868444713,1.241301973,NA,22.66048785,5.357834849,9.131209996,15.96413345,0.599190588,150,16.5080961386193,24.7953902143146
"42255318870000",3.616077245,1.118417852,43,26.86428181,5.003968526,7.567549779,15.33920147,0.585056941,250,12.2279462642843,16.2837074115937
"42255318900000",3.703840849,1.226719012,48,22.60736655,5.14343673,8.163006096,15.70045529,0.583480633,350,15.7315812382124,21.491853139257
"42255318910000",3.703657239,1.226662888,49.2,22.61027857,5.143370077,8.16229727,15.70000693,0.583457569,350,18.1552755249479,12.7989435457247
"42255318920000",4.036308394,1.07382137,40.3,32.79553922,5.021779352,8.606878837,15.3621317,0.582410607,400,19.7035063253239,20.7892251556128
"42255318930100",3.841354696,1.160992065,47,27.38466021,5.201754578,8.725159376,15.71461439,0.571806262,350,18.4215183764017,18.3599281221923
"42255318950000",4.030443706,1.34342806,40,22.97848541,5.560391444,9.728644671,15.77333027,0.582523739,350,19.8526013092786,24.1086298258895
"42255318960000",3.749880497,1.006393596,45,31.79758431,4.861608279,7.379027593,15.32771332,0.64479998,250,17.2939374045793,14.1201766620177
"42255318970000",4.043912706,1.073361006,41,32.46229615,5.020589672,8.636945237,15.36591994,0.581267746,400,19.5145534997043,12.8069064160196
"42255318980000",3.985454949,1.063124028,40,34.50618333,5.000229843,8.395227169,15.33072421,0.589161866,250,20.6451946135226,23.397360194512
"42255318990000",3.749934459,1.006458941,45,31.79680284,4.861744672,7.379649338,15.32788792,0.59279998,250,17.2240528041891,10.27534443759
"42255319020000",3.889034194,1.201695515,46.3,27.35283732,5.339169103,9.254805081,15.69927824,0.576665003,350,18.0957423726921,26.7849776221055
"42255319030100",3.889426852,1.202217652,48.1,27.32871732,5.340292169,9.258679167,15.69956227,0.576820669,350,17.6777423706794,24.9787234042553
"42255319040000",3.724259905,1.00497689,44,31.39360656,4.850057352,7.281487993,15.29714209,0.57720002,250,17.580884665538,8.03421107194692
"42255319050000",4.00006237,1.173070592,45.2,26.62847429,5.252416351,9.534177161,15.54968849,0.57082153,400,23.0383879466362,23.8090976882923
"42255319080000",3.904071602,1.213298235,49.9,24.45445711,5.359322832,9.250998338,15.90331507,0.594353867,350,16.648353109852,25.3029792017988
"42255319100000",3.957680673,1.24962823,42.5,27.79835257,5.393006341,9.470760968,15.56917898,0.575559635,350,18.187150900622,17.6841221886539
"42255319110000",3.904088594,1.21321885,50.2,24.45969031,5.359202943,9.250860509,15.90307698,0.594334291,350,16.2327083251783,22.6936747563539
"42255319120000",3.957601292,1.249610108,42.5,27.8004179,5.392956563,9.470540276,15.56910782,0.575547366,350,17.666021267391,18.3174499918686
"42255319140000",3.942219081,1.22446395,50.8,24.65655004,5.418826393,9.502561774,15.8453047,0.593582195,350,18.0022267849542,30.5073102343281
"42255319150000",3.942273274,1.224406585,49.8,24.65784616,5.41880269,9.502585294,15.84547415,0.593585101,350,17.8960148538247,5.70145044319097
"42255319160000",3.862060072,1.241190469,42.5,29.84223148,5.367758456,9.286931115,15.51764661,0.569224214,350,19.1024329991709,32.1848151848152
"42255319180000",3.525678108,1.10004433,45,27.43781801,4.983786128,7.311422505,15.12606711,0.58875393,250,11.7180443111448,16.5400636389933
"42255319190000",3.91449229,1.279554325,47,25.33621184,5.436282884,9.519315801,15.61423509,0.586364371,350,18.847783908265,33.9167289021658
"42255319200000",3.984113894,1.064522098,43,34.48343718,5.003154101,8.40232318,15.33196607,0.589153454,300,23.8365058472321,30.6786885245902
"42255319210000",3.990570114,1.286535716,49.6,25.69447423,5.464540352,9.630260774,15.6454478,0.588071183,350,19.8556119603189,18.8206820682068
"42255319220000",4.023704418,1.38715762,51,20.89022384,5.621239922,9.663452418,15.88583575,0.5843913,400,18.0386402851904,32.3965557914603
"42255319230000",3.719995569,1.376154289,NA,16.66906368,5.39329948,8.588621905,16.016168,0.61753731,150,13.9759799557675,1.56474820143885
"42255319240000",3.765468774,1.196150866,46.2,24.06704592,5.136377643,8.334398898,15.74896607,0.577193692,350,18.5059280163782,18.1750368068052
"42255319250000",3.76532376,1.19607701,46,24.06979586,5.1362002,8.333522237,15.74858858,0.577169971,350,15.8707001791441,15.2921624173749
"42255319270000",3.478989844,1.009333311,45,29.47967336,4.84768038,6.873612701,14.85104067,0.580458422,250,11.3727401912972,8.10381231671554
"42255319280000",3.87479716,1.142383086,40,33.8344788,5.165170559,8.717918468,15.39252533,0.581054856,300,19.1816813454787,13.9950239587173
"42255319300000",3.920842076,1.216132919,NA,25.81518144,5.385024079,9.415513427,15.76784648,0.598,150,17.9176394103733,26.1268935667913
"42255319310000",3.983194479,1.364328428,54.2,20.82034149,5.581507815,9.618427659,15.85140978,0.584189316,350,19.0565654802779,22.2142857142857
"42255319320000",3.822532514,1.29154205,54.6,19.94474835,5.356245187,8.97047361,16.04896716,0.58239999,350,16.6227637004828,17.0004283572499
"42255319330000",3.883022376,1.182815432,48,27.48583157,5.29788786,9.111653675,15.72780627,0.574897929,350,17.098695245151,11.0891977480647
"42255319340100",3.872396914,1.175479909,46,27.74044074,5.273567034,9.019023354,15.71553272,0.57301398,350,16.1784538445673,27.2160601819454
"42255319350000",3.822558758,1.29156495,56.4,19.94413964,5.356432187,8.970914187,16.04904951,0.59279998,350,16.839453133596,19.0323793607687
"42255319360000",3.940684231,1.292755071,49.2,24.84166786,5.460406164,9.57003526,15.63784799,0.589814944,350,18.1094134013627,28.7584478277014
"42255319380000",3.94394152,1.208650978,51.2,24.8894463,5.397512062,9.440836758,15.89961806,0.594617451,350,17.2345011016482,28.3624887285843
"42255319390000",3.927599894,1.066061464,40.1,35.08028706,5.009430599,8.31640521,15.32610748,0.588151342,300,17.4304220443364,27.3827608278216
"42255319400000",3.924660322,1.075753196,94,34.90972808,5.028887523,8.373679595,15.33472849,0.588952743,350,17.7797302769184,24.2789387180089
"42255319410000",3.938125933,1.06875222,41,34.94592471,5.014070667,8.350388714,15.32902592,0.588699354,350,19.6011633813234,21.0113347664647
"42255319430000",4.062433619,0.99448757,40,35.48927308,4.856158448,8.058487856,15.27098956,0.576108014,250,16.035685350993,14.5932203389831
"42255319440000",4.058880123,0.994355373,40,35.53579764,4.856285654,8.052321215,15.27009203,0.575746334,250,15.4747126355396,15.9956962025316
"42255319470000",3.468317675,1.010701049,40,29.42659124,4.852227324,6.869786553,14.82907011,0.580331838,200,10.6687540298588,7.04459787273745
"42255319480000",3.824588381,1.325028343,56,18.59458249,5.504670104,9.235699352,16.10589075,0.624,350,15.3998522536032,26.6245898052942
"42255319490000",4.074877623,1.486201575,NA,18.76115434,5.767036948,9.614740485,16.10929139,0.632575875,200,14.8614820716509,21.5223378212974
"42255319500000",3.822278192,1.329721932,59.5,18.38358312,5.520721351,9.25362679,16.10606841,0.609442272,350,17.9914846439513,27.4743902439024
"42255319510000",3.866591321,1.144156115,40,33.90374807,5.168897122,8.714920635,15.39321804,0.581210164,300,21.051663397894,10.2349459598559
"42255319520000",4.041386694,1.027057606,40.5,31.1736364,4.891528005,8.506422319,15.29855984,0.60320002,350,14.5873434791399,18.2271280827367
"42255319530000",3.925814265,1.237167409,53.1,23.2375185,5.43477161,9.445210227,15.94944032,0.59279998,350,17.6951742414895,33.9672373705348
"42255319540000",3.925902156,1.237186194,53.7,23.23787119,5.434894725,9.445703173,15.94932191,0.598,350,17.3083323315976,28.4775510204082
"42255319550000",3.85653197,1.144236287,41,34.03011413,5.169325467,8.698362508,15.39266395,0.581747205,350,21.363006607298,13.6947014297729
"42255319570000",3.889125397,1.399145121,NA,17.6716899,5.63836006,9.411214135,16.0762866,0.610867967,150,18.5875323028733,34.5400366239387
"42255319590000",3.933668159,1.232950673,43.4,28.9765903,5.356977054,9.357531048,15.53190689,0.570211741,350,16.3980669239032,18.2635728097575
"42255319600000",3.812246589,1.236930749,51.2,22.35154353,5.227707475,8.6889981,15.90731746,0.592891744,350,16.4983325631551,19.6200990507635
"42255319610000",3.914483579,1.279557625,48,25.33220427,5.436281506,9.519369598,15.61429565,0.58638095,350,18.2996795044365,33.0724369028946
"42255319620000",4.10256996,1.442478005,NA,20.3900646,5.714014988,9.731443452,16.00159497,0.614034569,200,16.7617129316977,32.8777456155287
"42255319630000",3.790356415,1.097784881,48,29.5255473,5.045668164,8.118730697,15.54205399,0.60320002,350,15.1367760287134,19.1815924809363
"42255319640000",3.790440668,1.097873841,46,29.52409178,5.045896276,8.119693339,15.5422802,0.57720002,350,15.9812896575473,18.7724480842352
"42255319650100",3.923510799,1.210066571,NA,25.94091559,5.37893087,9.40158458,15.78234708,0.572,150,17.5373691834371,28.09096024006
"42255319660000",3.92365325,1.210119433,NA,25.93474672,5.379133927,9.402247261,15.78269339,0.57720002,150,17.636144629857,32.4353166986564
"42255319670100",3.933833457,1.232982982,44.2,28.97196894,5.357064336,9.357985667,15.53203676,0.570223456,350,16.4811452960945,16.0163522012579
"42255319680000",3.490071931,1.165760247,42,25.69530053,5.088991197,7.48361082,15.16933992,0.582945014,300,13.0321888538081,6.52892850900192
"42255319690000",3.668377667,1.063097129,43.8,28.94717903,4.928836969,7.447834212,15.32757062,0.60320002,250,13.0432576527711,22.4083022183176
"42255319700000",3.906822225,1.270016299,47.8,24.73830163,5.423408813,9.506620959,15.63162238,0.588040754,350,19.7338943168448,28.9735440014698
"42255319730000",3.659854346,1.058775509,43.4,29.02570567,4.92076463,7.403193953,15.30489276,0.57720002,250,12.3284619324334,12.1611510791367
"42255319740000",3.659928882,1.058689761,43.2,29.02900198,4.920646007,7.402948219,15.30485389,0.572,250,12.3397708628073,14.3850276625173
"42255319750000",3.682815229,1.059732312,40.1,29.17811871,4.926813073,7.470940535,15.34451091,0.59279998,250,13.660482874085,19.5552387740556
"42255319760000",3.668495933,1.063144504,46,28.94650488,4.928931324,7.448397394,15.32785908,0.59279998,250,13.2369148096246,14.1459019569851
"42255319770000",3.82522618,1.123845335,42.1,30.94132815,5.14123399,8.531556623,15.53901319,0.578078009,350,16.1155056153603,9.45588235294118
"42255319780000",3.682743508,1.059816212,40.9,29.17466498,4.926924281,7.471172461,15.34456072,0.59279998,250,13.8274592580752,15.2505036937542
"42255319790000",4.047144476,0.973323428,39,36.12114328,4.816555593,7.903613475,15.2444995,0.566456548,200,15.8586010012227,11.6977547495682
"42255319810000",4.056914424,1.494613635,62.1,18.15267671,5.785444637,9.652872446,16.17300593,0.621537846,400,13.7545332708848,8.47599451303155
"42255319830000",3.838778245,1.161515419,46.5,30.03188421,5.231146836,8.849276075,15.58867607,0.569994385,350,15.3941598556077,15.8039988735567
"42255319840000",3.838772271,1.161469863,45.2,30.03214607,5.231043386,8.848927026,15.58867511,0.56999784,350,15.5690725266756,36.374862183021
"42255319860000",3.592866158,1.213405095,45.8,23.60855074,5.13791422,7.826276287,15.45673169,0.577706233,300,15.0816312491559,10.5419776119403
"42255319870000",3.780307274,1.015497063,44,32.26625434,4.891955045,7.56397235,15.36403745,0.58239999,250,18.2118761828362,1.71168831168831
"42255319890000",3.780348535,1.015566615,44,32.26552144,4.892105416,7.564618185,15.36418189,0.58760001,250,18.4939180780934,2.29812369701181
"42255319900000",3.835422685,1.008006885,44,34.35192161,4.898600769,7.752763491,15.32287155,0.580819799,250,18.5616814504742,26.9873849301057
"42255319910000",3.920989334,1.216191561,NA,25.80790983,5.385233384,9.41616578,15.76823453,0.598,150,17.6699403826226,29.7607052896725
"42255319920000",3.723573624,1.229578848,48.9,22.43269665,5.147704482,8.233908302,15.74268742,0.584950967,350,17.501529276262,23.8602771362587
"42255319950000",3.922258059,1.212296508,51.8,24.58722081,5.380284558,9.344739337,15.9056482,0.594805335,350,17.6981047649736,27.5818734358241
"42255319960000",3.922290678,1.212339945,NA,24.58440207,5.380404229,9.345027399,15.9057933,0.594815872,150,17.3793300492905,25.8116267034673
"42255319980000",4.086561825,1.005630737,35.7,32.26900013,4.854793408,8.36162979,15.28521774,0.586229907,300,14.7054364501598,4.64236434831251
"42255320010000",3.791880988,1.201729277,41.1,23.99683316,5.167865612,8.489755572,15.79852283,0.580248309,350,18.2839789969921,15.4227514885616
"42255320020000",3.834218851,1.14781985,42.4,30.29024168,5.198540024,8.735240861,15.57686446,0.571942313,350,15.7228329090101,26.9973174937728
"42255320030000",3.818186267,0.986123699,40,34.10491292,4.850770047,7.533614619,15.30334472,0.575692394,150,18.7691405446607,22.5375590679485
"42255320040000",3.83249327,1.004986768,42,34.28975754,4.891964109,7.721142458,15.32152502,0.580258826,250,18.2103779896667,23.789939637827
