Entity,Source,Entity Type,Primary Product,Province State Name,District Name,County Name,Basin Name,Operator Name,Field Name,Prod Zone Name,Lease Name,Lease Number,Well Number,Location,Gatherer Gas,Gatherer Liquid,Status Date,Status Current Name,Date Production Start,Date Production Stop,Date Injection Start,Date Injection Stop,Pool Name,Temperature Gradient,N Factor
242020P56302,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,LONG 01 04H,,04H,SEC: BLK: SRV:TREVINO PEDRO ABS:13,,,,ACTIVE,2013-02-01,2013-04-30,,,EAGLE FORD,,
242020P56303,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,LONG 01 03H,,03H,SEC: BLK: SRV:TREVINO PEDRO ABS:13,,,,ACTIVE,2013-02-01,2013-04-30,,,EAGLE FORD,,
242020P56304,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,LONG 01 02H,,02H,SEC: BLK: SRV:TREVINO PEDRO ABS:13,,,,ACTIVE,2013-02-01,2013-04-30,,,EAGLE FORD,,
242020P56306,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,HANDY 02 02 05H,,05H,SEC: BLK: SRV:DOYLE FESTUS ABS:6,,,,ACTIVE,2013-02-01,2013-04-30,,,EAGLE FORD,,
242020P56310,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PETROHAWK OPERATING COMPANY,SUGARKANE,EAGLE FORD,NICHOLS A,,1H,SEC: BLK: SRV:LOMBRANO ANTONIO ABS:179,,,,ACTIVE,2013-02-01,2013-04-30,,,EAGLE FORD,,
242020P57239,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,CHOATE 01 04H,,04H,SEC: BLK: SRV:MUSQUIZ RAMON ABS:7,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57240,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,CHOATE 01 03H,,03H,SEC: BLK: SRV:MUSQUIZ RAMON ABS:7,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57241,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,CHOATE 01 02H,,02H,SEC: BLK: SRV:MUSQUIZ RAMON ABS:7,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57248,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,GEOSOUTHERN ENERGY CORPORATION,SUGARKANE,EAGLE FORD,MOY A,,1H,SEC: BLK: SRV:WHITE JOHN M ABS:288,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57249,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,MARATHON OIL EF LLC,SUGARKANE,EAGLE FORD,MOBIL UNIT C 1H,,1H,SEC:193 BLK: SRV:DUBOSE JOHN D ABS:91,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57250,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,MARATHON OIL EF LLC,SUGARKANE,EAGLE FORD,MOBIL UNIT C 2H,,2H,SEC:193 BLK: SRV:DUBOSE JOHN D ABS:91,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57255,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,MARATHON OIL EF LLC,SUGARKANE,EAGLE FORD,KENNEDY 4H,,4H,SEC: BLK: SRV:ODONOVAN JOICE ABS:222,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57256,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,SCHENDEL 02 03H,,03H,SEC: BLK: SRV:MUSQUIZ RAMON ABS:7,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57257,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PIONEER NATURAL RESOURCES USA INC,SUGARKANE,EAGLE FORD,SCHENDEL 02 04H,,04H,SEC: BLK: SRV:MUSQUIZ RAMON ABS:7,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P57260,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,MARATHON OIL EF LLC,SUGARKANE,EAGLE FORD,KENNEDY 5H,,5H,SEC: BLK: SRV:ODONOVAN JOICE ABS:222,,,,ACTIVE,2013-03-01,2013-04-30,,,EAGLE FORD,,
242020P58432,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,BURLINGTON RESOURCES O&G CO LP,SUGARKANE,EAGLE FORD,SPEARY FAMILY TRUST UNIT A,,1,SEC: BLK: SRV:MEMES VALENTINE ABS:318,,,,ACTIVE,2013-04-01,2013-04-30,,,UNKNOWN,,
242020P58433,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,BURLINGTON RESOURCES O&G CO LP,EAGLEVILLE,EAGLE FORD,BUTLER RANCH UNIT B,,1,SEC:244 BLK: SRV:GLOVER JOHN ABS:131,,,,ACTIVE,2013-04-01,2013-04-30,,,EAGLE FORD,,
242020P58434,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,PLAINS EXPLORATION & PRODUCTION COMPANY,EAGLEVILLE,EAGLE FORD,KOTARA RIDELY UNIT,,6H,SEC: BLK: SRV:DAVIS JACKSON ABS:88,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD-2,,
242020P58435,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,GEOSOUTHERN ENERGY CORPORATION,SUGARKANE,EAGLE FORD,DZUIK A,,1H,SEC: BLK: SRV:HOLMES ASAHEL C ABS:350,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242020P58440,PI,WELL,G,TEXAS,TEXAS DISTRICT 02,KARNES,GULF COAST BASIN,TALISMAN ENERGY USA INCORPORATED,SUGARKANE,EAGLE FORD,KRAUSE GU1 A1H,,A1H,SEC:182 BLK: SRV:LATHROP JTK ABS:352,,,,ACTIVE,2013-04-01,2013-04-30,,,EAGLE FORD,,
242010P53734,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-13HA,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-03-31,,,EAGLE FORD,,
242010P53735,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-13HB,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-03-31,,,EAGLE FORD,,
242010P53737,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-13HC,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-01-31,,,EAGLE FORD,,
242010P53738,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-14HX,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-01-31,,,EAGLE FORD,,
242010P53739,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-14HW,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-01-31,,,EAGLE FORD,,
242010P53742,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-14HB,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-01-31,,,EAGLE FORD,,
242010P53747,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH C505H,,C505H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-04-30,,,EAGLE FORD,,
242010P53749,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-12HD,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-03-31,,,EAGLE FORD,,
242010P53750,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-12HC,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-03-31,,,EAGLE FORD,,
242010P53758,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-14HA,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-01-31,,,EAGLE FORD,,
242010P53773,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B115H,,B115H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-11-01,2013-04-30,,,EAGLE FORD,,
242010P53776,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,BRISCOE G 38H,,38H,SEC: BLK: SRV:GUERRA ANTONIO ABS:59,,,,ACTIVE,2012-11-01,2013-04-30,,,EAGLE FORD,,
242010P53777,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,BRISCOE G 37H,,37H,SEC: BLK: SRV:GUERRA ANTONIO ABS:59,,,,ACTIVE,2012-11-01,2013-04-30,,,EAGLE FORD,,
242010P53778,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,LEWIS PETROLEUM PROPERTIES INCORPORATED,BRISCOE RANCH,EAGLE FORD,MEADOR 1451,,3H,SEC:2292 BLK: SRV:GALAN JOAQUIN ABS:3226,,,,ACTIVE,2012-11-01,2013-04-30,,,EAGLE FORD,,
242010P53780,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,BRISCOE G GU9 STATE 41H,,41H,SEC: BLK: SRV:GUERRA ANTONIO ABS:59,,,,ACTIVE,2012-11-01,2013-04-30,,,EAGLE FORD,,
242010P55123,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-15HA,SEC:568 BLK: SRV:MORRIS & CUMMINGS ABS:1923,,,,ACTIVE,2012-12-01,2013-01-31,,,EAGLE FORD,,
242010P55124,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-15HB,SEC:568 BLK: SRV:MORRIS & CUMMINGS ABS:1923,,,,ACTIVE,2012-12-01,2013-01-31,,,EAGLE FORD,,
242010P55125,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-15HC,SEC:568 BLK: SRV:MORRIS & CUMMINGS ABS:1923,,,,ACTIVE,2012-12-01,2013-01-31,,,EAGLE FORD,,
242010P55126,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SHELL WESTERN E & P INCORPORATED LP,BRISCOE RANCH,EAGLE FORD,PILONCILLO,,D-15HD,SEC:568 BLK: SRV:MORRIS & CUMMINGS ABS:1923,,,,ACTIVE,2012-12-01,2013-01-31,,,EAGLE FORD,,
242010P55127,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,BRISCOE G GU4 STATE 17H,,17H,SEC: BLK: SRV:GUERRA ANTONIO ABS:59,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55128,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B315H,,B315H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55133,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B411H,,B411H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55134,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B410H,,B410H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55135,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B412H,,B412H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55136,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,BRISCOE GU1 STATE AR 4H,,4H,SEC:1044 BLK: SRV:LEONA IRR&AGRI ASSOC ABS:2975,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55844,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE G 2H,,G2H,SEC:3 BLK:8 SRV:I&GN RR CO ABS:160,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55845,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE G 1H,,G1H,SEC:3 BLK:8 SRV:I&GN RR CO ABS:160,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55850,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,GATES 010-CHK-A TR3-J1H,,J1H,SEC:1270 BLK: SRV:AB&M ABS:2411,,,,ACTIVE,2013-01-01,2013-01-31,,,EAGLE FORD,,
242010P55852,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,GATES 010-CHK-B 1286-C1H,,C1H,SEC:1996 BLK: SRV:STOKE JG ABS:560,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55853,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,GATES 010-CHK-B 1286-C2H,,C2H,SEC:1996 BLK: SRV:STOKES J G ABS:560,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55855,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,ANADARKO E & P ONSHORE LLC,BRISCOE RANCH,EAGLE FORD,WORTHEY RANCH 14H,,14H,SEC:570 BLK: SRV:M&C ABS:2103,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55857,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,ANADARKO E & P ONSHORE LLC,BRISCOE RANCH,EAGLE FORD,WORTHEY RANCH 16H,,16H,SEC:570 BLK: SRV:TYLER JOHN H ABS:3344,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55858,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,ANADARKO E & P ONSHORE LLC,BRISCOE RANCH,EAGLE FORD,WORTHEY RANCH 23H,,23H,SEC:570 BLK: SRV:TYLER JOHN H ABS:3344,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55860,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,ANADARKO E & P ONSHORE LLC,BRISCOE RANCH,EAGLE FORD,WORTHEY RANCH 25H,,25H,SEC:2378 BLK: SRV:TYLER JOHN H ABS:3344,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55867,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,GATES 010-CHK-B 1286 C3H,,C3H,SEC:1996 BLK: SRV:STOKE JG ABS:560,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55868,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,GATES 010-CHK-B 1286 C4H,,C4H,SEC:1996 BLK: SRV:STOKE JG ABS:560,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55869,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE G 3H,,G3H,SEC:3 BLK:8 SRV:I&GN RR CO ABS:160,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55870,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE G 4H,,G4H,SEC:3 BLK:8 SRV:I&GN RR CO ABS:160,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55871,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE D,,3H,SEC:35 BLK:8 SRV:I&GN RR CO ABS:342,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55872,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE D,,2H,SEC:35 BLK:8 SRV:I&GN RR CO ABS:342,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55873,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE D,,1H,SEC:35 BLK:8 SRV:I&GN RR CO ABS:342,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55874,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE BROWNE D,,4H,SEC:35 BLK:8 SRV:I&GN RR CO ABS:342,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55875,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE DOS D,,1H,SEC:14 BLK:8 SRV:I&GN RR CO ABS:171,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55876,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE DOS D 3H,,D3H,SEC:14 BLK:8 SRV:I&GN RR CO ABS:171,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55877,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE DOS D 2H,,D2H,SEC:14 BLK:8 SRV:I&GN RR CO ABS:171,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55878,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B327H,,B327H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55880,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,CHESAPEAKE OPERATING INCORPORATED,BRISCOE RANCH,EAGLE FORD,PGE DOS D 4H,,D4H,SEC:14 BLK:8 SRV:I&GN RR CO ABS:171,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55882,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B415H,,B415H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55883,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B417H,,B417H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55890,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,BRISCOE G 23H,,23H,SEC: BLK: SRV:GUERRA ANTONIO ABS:59,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55891,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,BRISCOE G 24H,,24H,SEC: BLK: SRV:GUERRA ANTONIO ABS:59,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55892,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,LEWIS PETROLEUM PROPERTIES INCORPORATED,BRISCOE RANCH,EAGLE FORD,LONG A G HEIRS,,3H,SEC:354 BLK: SRV:S&M ABS:2518,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55894,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B421H,,B421H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55895,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B419H,,B419H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55896,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN STATE 4H,,4H,SEC:1840 BLK: SRV:MCCLENDON LM ABS:2974,,,,ACTIVE,2013-01-01,2013-04-30,,,EAGLE FORD,,
242010P55898,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,LEWIS PETROLEUM PROPERTIES INCORPORATED,BRISCOE RANCH,EAGLE FORD,LONG A G HEIRS,,5H,SEC:354 BLK: SRV:S&M ABS:2518,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55899,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,LEWIS PETROLEUM PROPERTIES INCORPORATED,BRISCOE RANCH,EAGLE FORD,LONG A G HEIRS,,6H,SEC:354 BLK: SRV:S&M ABS:2518,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P55900,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,LEWIS PETROLEUM PROPERTIES INCORPORATED,BRISCOE RANCH,EAGLE FORD,LONG A G HEIRS,,7H,SEC:354 BLK: SRV:S&M ABS:2518,,,,ACTIVE,2012-12-01,2013-04-30,,,EAGLE FORD,,
242010P56678,PI,WELL,G,TEXAS,TEXAS DISTRICT 01,WEBB,GULF COAST BASIN,SM ENERGY COMPANY,BRISCOE RANCH,EAGLE FORD,GALVAN RANCH B428H,,B428H,SEC:2182 BLK: SRV:GALAN JOAQUIN ABS:65,,,,ACTIVE,2013-02-01,2013-04-30,,,EAGLE FORD,,
