UWI,State,County Name,District Name,Latitude,Longitude
42177301940000,TX,GONZALES,RR DISTRICT 01,29.44020081,-97.48114777
42177302000000,TX,GONZALES,RR DISTRICT 01,29.30710983,-97.72805023
42177302010000,TX,GONZALES,RR DISTRICT 01,29.44403076,-97.48097992
42177302020000,TX,GONZALES,RR DISTRICT 01,29.44282913,-97.48600769
42177302030000,TX,GONZALES,RR DISTRICT 01,29.44239998,-97.47637177
42177302080000,TX,GONZALES,RR DISTRICT 01,29.43177986,-97.48885345
42177302090000,TX,GONZALES,RR DISTRICT 01,29.48224068,-97.49822998
42177302100000,TX,GONZALES,RR DISTRICT 01,29.32657051,-97.65708923
42177302120000,TX,GONZALES,RR DISTRICT 01,29.37044907,-97.69097137
42177302220000,TX,GONZALES,RR DISTRICT 01,29.4524498,-97.47103882
42177302250000,TX,GONZALES,RR DISTRICT 01,29.45022964,-97.48423767
42177302270000,TX,GONZALES,RR DISTRICT 01,29.39856911,-97.47318268
42177302300000,TX,GONZALES,RR DISTRICT 01,29.45362091,-97.45845032
42177302310000,TX,GONZALES,RR DISTRICT 01,29.44524002,-97.46243286
42177302340000,TX,GONZALES,RR DISTRICT 01,29.35084915,-97.50576019
42177302360000,TX,GONZALES,RR DISTRICT 01,29.40213966,-97.44297791
42177303840000,TX,GONZALES,RR DISTRICT 01,29.43193054,-97.51751709
42177303850000,TX,GONZALES,RR DISTRICT 01,29.39720917,-97.48158264
42177303930000,TX,GONZALES,RR DISTRICT 01,29.37623978,-97.61534119
42177303970000,TX,GONZALES,RR DISTRICT 01,29.33128929,-97.66719055
42177303980000,TX,GONZALES,RR DISTRICT 01,29.29516029,-97.72959137
42177304020000,TX,GONZALES,RR DISTRICT 01,29.39291,-97.59333038
42177304120000,TX,GONZALES,RR DISTRICT 01,29.42666054,-97.55722046
42177304160000,TX,GONZALES,RR DISTRICT 01,29.40020943,-97.52909851
42177304290000,TX,GONZALES,RR DISTRICT 01,29.45952034,-97.44972992
42177304300000,TX,GONZALES,RR DISTRICT 01,29.44718933,-97.47476959
42177304310000,TX,GONZALES,RR DISTRICT 01,29.35902023,-97.57800293
42177304330000,TX,GONZALES,RR DISTRICT 01,29.40538025,-97.52400208
42177304400000,TX,GONZALES,RR DISTRICT 01,29.35499001,-97.50306702
42177304420000,TX,GONZALES,RR DISTRICT 01,29.34572029,-97.72840118
42177304470000,TX,GONZALES,RR DISTRICT 01,29.36226082,-97.56141663
42177304490000,TX,GONZALES,RR DISTRICT 01,29.35847092,-97.53386688
42177304500000,TX,GONZALES,RR DISTRICT 01,29.40559006,-97.53034973
42177304570000,TX,GONZALES,RR DISTRICT 01,29.34433937,-97.59081268
42177304670000,TX,GONZALES,RR DISTRICT 01,29.29216003,-97.73609924
42177304830000,TX,GONZALES,RR DISTRICT 01,29.46556091,-97.43860626
42177304870000,TX,GONZALES,RR DISTRICT 01,29.36414909,-97.57762146
42177304980000,TX,GONZALES,RR DISTRICT 01,29.37347984,-97.46820831
42177305070000,TX,GONZALES,RR DISTRICT 01,29.36578941,-97.55812836
42177305080000,TX,GONZALES,RR DISTRICT 01,29.2550602,-97.72715759
42177305100000,TX,GONZALES,RR DISTRICT 01,29.35400963,-97.58849335
42177305160000,TX,GONZALES,RR DISTRICT 01,29.37515068,-97.39209747
42177305180000,TX,GONZALES,RR DISTRICT 01,29.5582695,-97.28781128
42177305200000,TX,GONZALES,RR DISTRICT 01,29.36894035,-97.57138824
42177305210000,TX,GONZALES,RR DISTRICT 01,29.34656906,-97.51612091
42177305250000,TX,GONZALES,RR DISTRICT 01,29.54826927,-97.24436188
42177305270000,TX,GONZALES,RR DISTRICT 01,29.36020088,-97.55476379
42177305290000,TX,GONZALES,RR DISTRICT 01,29.5648098,-97.31842804
42177305300000,TX,GONZALES,RR DISTRICT 01,29.39612007,-97.52758026
42177305340000,TX,GONZALES,RR DISTRICT 01,29.58036041,-97.37568665
42177305350000,TX,GONZALES,RR DISTRICT 01,29.57284927,-97.31385803
42177305360000,TX,GONZALES,RR DISTRICT 01,29.36961937,-97.56542206
42177305480000,TX,GONZALES,RR DISTRICT 01,29.54674911,-97.35346222
42177305490000,TX,GONZALES,RR DISTRICT 01,29.34955978,-97.59002686
42177305500000,TX,GONZALES,RR DISTRICT 01,29.51593971,-97.35720825
42177305510000,TX,GONZALES,RR DISTRICT 01,29.33813095,-97.59599304
42177305530000,TX,GONZALES,RR DISTRICT 01,29.64686966,-97.14888763
42177305550000,TX,GONZALES,RR DISTRICT 01,29.5700798,-97.30535126
42177305560000,TX,GONZALES,RR DISTRICT 01,29.38426971,-97.54772949
42177305570000,TX,GONZALES,RR DISTRICT 01,29.3698597,-97.57781219
42177305580000,TX,GONZALES,RR DISTRICT 01,29.42324066,-97.42034912
42177305600000,TX,GONZALES,RR DISTRICT 01,29.5735302,-97.3183136
42177305600001,TX,GONZALES,RR DISTRICT 01,29.5735302,-97.3183136
42177305610000,TX,GONZALES,RR DISTRICT 01,29.35635948,-97.57598114
42177305630000,TX,GONZALES,RR DISTRICT 01,29.57934952,-97.31803894
42177305640000,TX,GONZALES,RR DISTRICT 01,29.40519905,-97.41439819
42177305650000,TX,GONZALES,RR DISTRICT 01,29.57885933,-97.314888
42177305660000,TX,GONZALES,RR DISTRICT 01,29.34860039,-97.51251984
42177305710000,TX,GONZALES,RR DISTRICT 01,29.55615044,-97.34632874
42177305720000,TX,GONZALES,RR DISTRICT 01,29.25749969,-97.58114624
42177305740000,TX,GONZALES,RR DISTRICT 01,29.29158974,-97.43089294
42177305760000,TX,GONZALES,RR DISTRICT 01,29.55192947,-97.35118103
42177305780000,TX,GONZALES,RR DISTRICT 01,29.54784012,-97.27236176
42177305800000,TX,GONZALES,RR DISTRICT 01,29.3994503,-97.40283203
42177305810000,TX,GONZALES,RR DISTRICT 01,29.5678997,-97.25370026
42177305820000,TX,GONZALES,RR DISTRICT 01,29.42901039,-97.41149139
42177305840000,TX,GONZALES,RR DISTRICT 01,29.65497017,-97.2013092
42177305860000,TX,GONZALES,RR DISTRICT 01,29.61248016,-97.26672363
42177305880000,TX,GONZALES,RR DISTRICT 01,29.2863102,-97.41880798
42177305890000,TX,GONZALES,RR DISTRICT 01,29.35577965,-97.56748962
42177305910000,TX,GONZALES,RR DISTRICT 01,29.4370594,-97.41500854
42177305960000,TX,GONZALES,RR DISTRICT 01,29.29784012,-97.58740234
42177305990000,TX,GONZALES,RR DISTRICT 01,29.52100945,-97.24519348
42177306010000,TX,GONZALES,RR DISTRICT 01,29.37490082,-97.57726288
42177306050000,TX,GONZALES,RR DISTRICT 01,29.29883957,-97.64543915
42177306090000,TX,GONZALES,RR DISTRICT 01,29.33939934,-97.58950043
42177306100000,TX,GONZALES,RR DISTRICT 01,29.41617012,-97.41786957
42177306120000,TX,GONZALES,RR DISTRICT 01,29.29273033,-97.53362274
42177306180001,TX,GONZALES,RR DISTRICT 01,29.36920929,-97.48927307
42177306210000,TX,GONZALES,RR DISTRICT 01,29.3315506,-97.50061798
42177306220000,TX,GONZALES,RR DISTRICT 01,29.18713951,-97.59250641
42177306290000,TX,GONZALES,RR DISTRICT 01,29.46093941,-97.47081757
42177306340000,TX,GONZALES,RR DISTRICT 01,29.29500008,-97.78147125
42177306380000,TX,GONZALES,RR DISTRICT 01,29.42116928,-97.40898132
42177306450000,TX,GONZALES,RR DISTRICT 01,29.64407921,-97.16474915
42177306490000,TX,GONZALES,RR DISTRICT 01,29.28745079,-97.63529968
42177306500000,TX,GONZALES,RR DISTRICT 01,29.32690048,-97.59750366
42177306510000,TX,GONZALES,RR DISTRICT 01,29.49139977,-97.46511841
42177306630000,TX,GONZALES,RR DISTRICT 01,29.61301041,-97.27005005
42177306650000,TX,GONZALES,RR DISTRICT 01,29.72525024,-97.2463913
42177306660000,TX,GONZALES,RR DISTRICT 01,29.3176403,-97.63704681
42177306670000,TX,GONZALES,RR DISTRICT 01,29.29125023,-97.64299774
42177306710000,TX,GONZALES,RR DISTRICT 01,29.30611038,-97.61638641
42177306720000,TX,GONZALES,RR DISTRICT 01,29.34342957,-97.58422852
42177306730000,TX,GONZALES,RR DISTRICT 01,29.34119987,-97.75765228
42177306750000,TX,GONZALES,RR DISTRICT 01,29.5221405,-97.41178131
42177306760000,TX,GONZALES,RR DISTRICT 01,29.25708961,-97.57533264
42177306800000,TX,GONZALES,RR DISTRICT 01,29.57265091,-97.37126923
42177306850000,TX,GONZALES,RR DISTRICT 01,29.5027504,-97.38646698
42177306870000,TX,GONZALES,RR DISTRICT 01,29.25284004,-97.57614899
42177306890000,TX,GONZALES,RR DISTRICT 01,29.37532997,-97.58447266
42177306910000,TX,GONZALES,RR DISTRICT 01,29.38039017,-97.62239075
42177306930000,TX,GONZALES,RR DISTRICT 01,29.48987961,-97.37612915
42177306940000,TX,GONZALES,RR DISTRICT 01,29.46697998,-97.3525238
42177306950000,TX,GONZALES,RR DISTRICT 01,29.29719925,-97.63504791
42177307000000,TX,GONZALES,RR DISTRICT 01,29.58742905,-97.26911926
42177307040000,TX,GONZALES,RR DISTRICT 01,29.52080917,-97.366539
42177307050000,TX,GONZALES,RR DISTRICT 01,29.30398941,-97.64347076
42177307080000,TX,GONZALES,RR DISTRICT 01,29.37124062,-97.62979889
42177307090000,TX,GONZALES,RR DISTRICT 01,29.57599068,-97.33625793
42177307100000,TX,GONZALES,RR DISTRICT 01,29.27062035,-97.56645203
42177307110000,TX,GONZALES,RR DISTRICT 01,29.56430054,-97.45323181
42177307150000,TX,GONZALES,RR DISTRICT 01,29.41604042,-97.40727234
42177307160000,TX,GONZALES,RR DISTRICT 01,29.34427071,-97.65997314
42177307170000,TX,GONZALES,RR DISTRICT 01,29.3383503,-97.43386841
42177307210000,TX,GONZALES,RR DISTRICT 01,29.45982933,-97.33719635
42177307240000,TX,GONZALES,RR DISTRICT 01,29.38027954,-97.62947083
42177307330000,TX,GONZALES,RR DISTRICT 01,29.29089928,-97.65164948
42177307380000,TX,GONZALES,RR DISTRICT 01,29.30771065,-97.70546722
42177307410000,TX,GONZALES,RR DISTRICT 01,29.3112793,-97.64116669
42177307510000,TX,GONZALES,RR DISTRICT 01,29.29232979,-97.78437042
42177307530000,TX,GONZALES,RR DISTRICT 01,29.52676964,-97.41301727
42177307620000,TX,GONZALES,RR DISTRICT 01,29.47966003,-97.47428894
42177307630000,TX,GONZALES,RR DISTRICT 01,29.6441803,-97.24263
42177307660000,TX,GONZALES,RR DISTRICT 01,29.55558014,-97.37203979
42177307710000,TX,GONZALES,RR DISTRICT 01,29.39502907,-97.56359863
42177307720000,TX,GONZALES,RR DISTRICT 01,29.33056068,-97.61815643
42177307740000,TX,GONZALES,RR DISTRICT 01,29.32468033,-97.63118744
42177307780000,TX,GONZALES,RR DISTRICT 01,29.48320961,-97.35559845
42177307780001,TX,GONZALES,RR DISTRICT 01,29.48320961,-97.35559845
42177307820001,TX,GONZALES,RR DISTRICT 01,29.38163948,-97.47428131
42177307830000,TX,GONZALES,RR DISTRICT 01,29.54920959,-97.38136292
42177307900000,TX,GONZALES,RR DISTRICT 01,29.31521988,-97.44702911
42177307920000,TX,GONZALES,RR DISTRICT 01,29.35495949,-97.61354065
42177307930000,TX,GONZALES,RR DISTRICT 01,29.57126999,-97.23457336
42177307940000,TX,GONZALES,RR DISTRICT 01,29.5046196,-97.47119904
42177307950000,TX,GONZALES,RR DISTRICT 01,29.30520058,-97.44397736
42177308010000,TX,GONZALES,RR DISTRICT 01,29.54416084,-97.39946747
42177308080000,TX,GONZALES,RR DISTRICT 01,29.52404976,-97.48995972
42177308130000,TX,GONZALES,RR DISTRICT 01,29.3301506,-97.60481262
42177308160000,TX,GONZALES,RR DISTRICT 01,29.33744049,-97.50470734
42177308180000,TX,GONZALES,RR DISTRICT 01,29.49731064,-97.34619904
42177308200000,TX,GONZALES,RR DISTRICT 01,29.59635925,-97.36334229
42177308220000,TX,GONZALES,RR DISTRICT 01,29.25443077,-97.70723724
42177308240000,TX,GONZALES,RR DISTRICT 01,29.51188087,-97.4746933
42177308250000,TX,GONZALES,RR DISTRICT 01,29.3866291,-97.62161255
42177308290000,TX,GONZALES,RR DISTRICT 01,29.7100296,-97.25662231
42177308330000,TX,GONZALES,RR DISTRICT 01,29.55500031,-97.29042053
42177308340000,TX,GONZALES,RR DISTRICT 01,29.57212067,-97.44503784
42177308370000,TX,GONZALES,RR DISTRICT 01,29.6066494,-97.20020294
42177308380000,TX,GONZALES,RR DISTRICT 01,29.32259941,-97.53574371
42177308440000,TX,GONZALES,RR DISTRICT 01,29.59902,-97.39865875
42177308450000,TX,GONZALES,RR DISTRICT 01,29.70030022,-97.29115295
42177308560000,TX,GONZALES,RR DISTRICT 01,29.56572914,-97.44116974
42177308610000,TX,GONZALES,RR DISTRICT 01,29.25222015,-97.70252991
42177308680000,TX,GONZALES,RR DISTRICT 01,29.57665062,-97.37695313
42177308690000,TX,GONZALES,RR DISTRICT 01,29.54722977,-97.40260315
42177308780000,TX,GONZALES,RR DISTRICT 01,29.58254051,-97.37110901
42177308810000,TX,GONZALES,RR DISTRICT 01,29.4405899,-97.52919006
42177308820000,TX,GONZALES,RR DISTRICT 01,29.56374931,-97.36710358
42177308840000,TX,GONZALES,RR DISTRICT 01,29.55459023,-97.36379242
42177308880000,TX,GONZALES,RR DISTRICT 01,29.52296066,-97.37151337
42177308920000,TX,GONZALES,RR DISTRICT 01,29.21270943,-97.5922699
42177308960000,TX,GONZALES,RR DISTRICT 01,29.5047493,-97.34503174
42177308980000,TX,GONZALES,RR DISTRICT 01,29.49511909,-97.34184265
42177309120000,TX,GONZALES,RR DISTRICT 01,29.63582039,-97.32167053
42177309130000,TX,GONZALES,RR DISTRICT 01,29.55891991,-97.34870911
42177309140000,TX,GONZALES,RR DISTRICT 01,29.65337944,-97.15776062
42177309150000,TX,GONZALES,RR DISTRICT 01,29.37174034,-97.58837891
42177309180000,TX,GONZALES,RR DISTRICT 01,29.42738914,-97.58609772
42177309250000,TX,GONZALES,RR DISTRICT 01,29.61630058,-97.35131073
42177309260000,TX,GONZALES,RR DISTRICT 01,29.31181908,-97.62793732
42177309270000,TX,GONZALES,RR DISTRICT 01,29.38175964,-97.68730164
42177309280000,TX,GONZALES,RR DISTRICT 01,29.41452026,-97.56530762
42177309350000,TX,GONZALES,RR DISTRICT 01,29.47640038,-97.47038269
42177309360000,TX,GONZALES,RR DISTRICT 01,29.53058052,-97.43882751
42177309400000,TX,GONZALES,RR DISTRICT 01,29.24773026,-97.68139648
42177309490000,TX,GONZALES,RR DISTRICT 01,29.56488037,-97.41095734
42177309510000,TX,GONZALES,RR DISTRICT 01,29.23440933,-97.65136719
42177309550000,TX,GONZALES,RR DISTRICT 01,29.62850952,-97.29509735
42177309600000,TX,GONZALES,RR DISTRICT 01,29.56394958,-97.34272003
42177309660000,TX,GONZALES,RR DISTRICT 01,29.31299973,-97.62384796
42177309720000,TX,GONZALES,RR DISTRICT 01,29.49640083,-97.48294067
42177309780000,TX,GONZALES,RR DISTRICT 01,29.47802925,-97.48287201
42177309790000,TX,GONZALES,RR DISTRICT 01,29.3100605,-97.61934662
42177309810000,TX,GONZALES,RR DISTRICT 01,29.61650085,-97.24291229
42177309850000,TX,GONZALES,RR DISTRICT 01,29.28680992,-97.69261932
42177309890000,TX,GONZALES,RR DISTRICT 01,29.52313042,-97.43112946
42177309920000,TX,GONZALES,RR DISTRICT 01,29.48291016,-97.34934998
42177309960000,TX,GONZALES,RR DISTRICT 01,29.36982918,-97.5832901
42177309980000,TX,GONZALES,RR DISTRICT 01,29.54512024,-97.46251678
42177310010000,TX,GONZALES,RR DISTRICT 01,29.48838997,-97.37010193
42177310040000,TX,GONZALES,RR DISTRICT 01,29.49201965,-97.45110321
42177310050000,TX,GONZALES,RR DISTRICT 01,29.28647041,-97.64832306
42177310080000,TX,GONZALES,RR DISTRICT 01,29.48080063,-97.45639038
42177310090000,TX,GONZALES,RR DISTRICT 01,29.53239059,-97.41928864
42177310110000,TX,GONZALES,RR DISTRICT 01,29.64702034,-97.2633667
42177310180000,TX,GONZALES,RR DISTRICT 01,29.35927963,-97.58363342
42177310220000,TX,GONZALES,RR DISTRICT 01,29.43462944,-97.57061768
42177310230000,TX,GONZALES,RR DISTRICT 01,29.29396057,-97.68197632
42177310240000,TX,GONZALES,RR DISTRICT 01,29.54291916,-97.4068222
42177310250000,TX,GONZALES,RR DISTRICT 01,29.52722931,-97.37574768
42177310290000,TX,GONZALES,RR DISTRICT 01,29.65044022,-97.20397186
42177310300000,TX,GONZALES,RR DISTRICT 01,29.60391998,-97.31607819
42177310330000,TX,GONZALES,RR DISTRICT 01,29.46512985,-97.34896851
42177310370000,TX,GONZALES,RR DISTRICT 01,29.64414024,-97.18994141
42177310430000,TX,GONZALES,RR DISTRICT 01,29.50716972,-97.46820068
42177310480000,TX,GONZALES,RR DISTRICT 01,29.52046967,-97.46946716
42177310520000,TX,GONZALES,RR DISTRICT 01,29.4447403,-97.36711884
42177310570000,TX,GONZALES,RR DISTRICT 01,29.25077057,-97.5683136
42177310580000,TX,GONZALES,RR DISTRICT 01,29.44664955,-97.37065125
42177310630000,TX,GONZALES,RR DISTRICT 01,29.50230026,-97.47405243
42177310640000,TX,GONZALES,RR DISTRICT 01,29.65904045,-97.18701172
42177310670000,TX,GONZALES,RR DISTRICT 01,29.27346039,-97.6554184
42177310680000,TX,GONZALES,RR DISTRICT 01,29.32951927,-97.60005951
42177310710000,TX,GONZALES,RR DISTRICT 01,29.61292076,-97.35054016
42177310800000,TX,GONZALES,RR DISTRICT 01,29.51314926,-97.37792969
42177310830000,TX,GONZALES,RR DISTRICT 01,29.46406937,-97.48429871
42177310850000,TX,GONZALES,RR DISTRICT 01,29.49629021,-97.49127197
42177310870000,TX,GONZALES,RR DISTRICT 01,29.49176979,-97.33480072
42177310900000,TX,GONZALES,RR DISTRICT 01,29.51643944,-97.42418671
42177310960000,TX,GONZALES,RR DISTRICT 01,29.28154945,-97.64556885
42177310970000,TX,GONZALES,RR DISTRICT 01,29.50107956,-97.47969818
42177311010000,TX,GONZALES,RR DISTRICT 01,29.60149956,-97.22540283
42177311030000,TX,GONZALES,RR DISTRICT 01,29.50758934,-97.51306915
42177311050000,TX,GONZALES,RR DISTRICT 01,29.40490913,-97.58937836
42177311120000,TX,GONZALES,RR DISTRICT 01,29.47905922,-97.47847748
42177311130000,TX,GONZALES,RR DISTRICT 01,29.56632042,-97.32578278
42177311140000,TX,GONZALES,RR DISTRICT 01,29.54046059,-97.41203308
42177311160000,TX,GONZALES,RR DISTRICT 01,29.49588966,-97.46514893
42177311170000,TX,GONZALES,RR DISTRICT 01,29.5057106,-97.41748047
42177311180000,TX,GONZALES,RR DISTRICT 01,29.30509949,-97.64714813
42177311200000,TX,GONZALES,RR DISTRICT 01,29.50951004,-97.40686798
42177311230000,TX,GONZALES,RR DISTRICT 01,29.55835915,-97.41988373
42177311270000,TX,GONZALES,RR DISTRICT 01,29.52206993,-97.42736053
42177311280000,TX,GONZALES,RR DISTRICT 01,29.53967094,-97.41467285
42177311290000,TX,GONZALES,RR DISTRICT 01,29.53474045,-97.42086029
42177311300000,TX,GONZALES,RR DISTRICT 01,29.49863052,-97.37481689
42177311310000,TX,GONZALES,RR DISTRICT 01,29.48250961,-97.46199036
42177311320000,TX,GONZALES,RR DISTRICT 01,29.53733063,-97.4106369
42177311340000,TX,GONZALES,RR DISTRICT 01,29.50308037,-97.46501923
42177311350000,TX,GONZALES,RR DISTRICT 01,29.5001297,-97.46401978
42177311400000,TX,GONZALES,RR DISTRICT 01,29.29515076,-97.65052032
42177311420000,TX,GONZALES,RR DISTRICT 01,29.34774017,-97.60163879
42177311430000,TX,GONZALES,RR DISTRICT 01,29.25419044,-97.56790161
42177311440000,TX,GONZALES,RR DISTRICT 01,29.48926926,-97.49584198
42177311460000,TX,GONZALES,RR DISTRICT 01,29.3104496,-97.63326263
42177311610000,TX,GONZALES,RR DISTRICT 01,29.50665092,-97.4905014
42177311630000,TX,GONZALES,RR DISTRICT 01,29.54857063,-97.46631622
42177311640000,TX,GONZALES,RR DISTRICT 01,29.53371048,-97.39395905
42177311650000,TX,GONZALES,RR DISTRICT 01,29.55945015,-97.40402985
42177311660000,TX,GONZALES,RR DISTRICT 01,29.52568054,-97.48415375
42177311670000,TX,GONZALES,RR DISTRICT 01,29.32216072,-97.61669922
42177311700000,TX,GONZALES,RR DISTRICT 01,29.52853966,-97.3719635
42177311710000,TX,GONZALES,RR DISTRICT 01,29.50300026,-97.42794037
42177311720000,TX,GONZALES,RR DISTRICT 01,29.16621971,-97.59880829
42177311750000,TX,GONZALES,RR DISTRICT 01,29.52458,-97.47451019
42177311810000,TX,GONZALES,RR DISTRICT 01,29.30257034,-97.63082123
42177311830000,TX,GONZALES,RR DISTRICT 01,29.59387016,-97.37001801
42177311840000,TX,GONZALES,RR DISTRICT 01,29.52759933,-97.38867188
42177311870000,TX,GONZALES,RR DISTRICT 01,29.52186966,-97.46270752
42177311890000,TX,GONZALES,RR DISTRICT 01,29.51110077,-97.39398956
42177311910000,TX,GONZALES,RR DISTRICT 01,29.53071022,-97.43462372
42177311930000,TX,GONZALES,RR DISTRICT 01,29.53244972,-97.37492371
42177311970000,TX,GONZALES,RR DISTRICT 01,29.57704926,-97.26228333
42177311980000,TX,GONZALES,RR DISTRICT 01,29.4686203,-97.48291779
42177312010000,TX,GONZALES,RR DISTRICT 01,29.42906952,-97.4938736
42177312040000,TX,GONZALES,RR DISTRICT 01,29.54561043,-97.36325073
42177312050000,TX,GONZALES,RR DISTRICT 01,29.52813911,-97.44374084
42177312070000,TX,GONZALES,RR DISTRICT 01,29.60335922,-97.36036682
42177312080000,TX,GONZALES,RR DISTRICT 01,29.40501976,-97.46485138
42177312100000,TX,GONZALES,RR DISTRICT 01,29.55227089,-97.29460907
42177312120000,TX,GONZALES,RR DISTRICT 01,29.56744957,-97.26239777
42177312130000,TX,GONZALES,RR DISTRICT 01,29.49484062,-97.50115204
42177312170000,TX,GONZALES,RR DISTRICT 01,29.69786072,-97.2617569
42177312200000,TX,GONZALES,RR DISTRICT 01,29.54154968,-97.36904907
42177312240000,TX,GONZALES,RR DISTRICT 01,29.34679031,-97.68863678
42177312270000,TX,GONZALES,RR DISTRICT 01,29.49016953,-97.47644043
42177312280000,TX,GONZALES,RR DISTRICT 01,29.50407028,-97.4212265
42177312300000,TX,GONZALES,RR DISTRICT 01,29.57336998,-97.40312195
42177312330000,TX,GONZALES,RR DISTRICT 01,29.30998039,-97.61380768
42177312360000,TX,GONZALES,RR DISTRICT 01,29.26873016,-97.67262268
42177312380000,TX,GONZALES,RR DISTRICT 01,29.45075035,-97.52207947
42177312390000,TX,GONZALES,RR DISTRICT 01,29.48225975,-97.52496338
42177312450000,TX,GONZALES,RR DISTRICT 01,29.5601902,-97.41641998
42177312460000,TX,GONZALES,RR DISTRICT 01,29.21722031,-97.72029114
42177312470000,TX,GONZALES,RR DISTRICT 01,29.46702957,-97.4885025
42177312480000,TX,GONZALES,RR DISTRICT 01,29.51584053,-97.3664093
42177312490000,TX,GONZALES,RR DISTRICT 01,29.4760704,-97.44727325
42177312500000,TX,GONZALES,RR DISTRICT 01,29.28932953,-97.68450928
42177312510000,TX,GONZALES,RR DISTRICT 01,29.50798035,-97.39555359
42177312570000,TX,GONZALES,RR DISTRICT 01,29.50658989,-97.42691803
42177312630000,TX,GONZALES,RR DISTRICT 01,29.55022049,-97.39292908
42177312640000,TX,GONZALES,RR DISTRICT 01,29.37639046,-97.55635071
42177312660000,TX,GONZALES,RR DISTRICT 01,29.54099083,-97.42508698
42177312670000,TX,GONZALES,RR DISTRICT 01,29.52667046,-97.42875671
42177312690000,TX,GONZALES,RR DISTRICT 01,29.2593708,-97.44265747
42177312750000,TX,GONZALES,RR DISTRICT 01,29.58679962,-97.40744781
42177312760000,TX,GONZALES,RR DISTRICT 01,29.50070953,-97.41925049
42177312790000,TX,GONZALES,RR DISTRICT 01,29.50036049,-97.485672
42177312820000,TX,GONZALES,RR DISTRICT 01,29.26287079,-97.6815567
42177312830000,TX,GONZALES,RR DISTRICT 01,29.50665092,-97.49778748
42177312840000,TX,GONZALES,RR DISTRICT 01,29.53144073,-97.46807861
42177312860000,TX,GONZALES,RR DISTRICT 01,29.60046005,-97.33673096
42177312870000,TX,GONZALES,RR DISTRICT 01,29.56671906,-97.38088989
42177312890000,TX,GONZALES,RR DISTRICT 01,29.56513023,-97.40332031
42177312920000,TX,GONZALES,RR DISTRICT 01,29.24566078,-97.71753693
42177312930000,TX,GONZALES,RR DISTRICT 01,29.54612923,-97.44792175
42177312940000,TX,GONZALES,RR DISTRICT 01,29.4928894,-97.48802948
42177312950000,TX,GONZALES,RR DISTRICT 01,29.55966949,-97.37226105
42177312970000,TX,GONZALES,RR DISTRICT 01,29.53347969,-97.45896912
42177313020000,TX,GONZALES,RR DISTRICT 01,29.25878906,-97.64859009
42177313050000,TX,GONZALES,RR DISTRICT 01,29.32154083,-97.73819733
42177313060000,TX,GONZALES,RR DISTRICT 01,29.64162064,-97.32119751
42177313080000,TX,GONZALES,RR DISTRICT 01,29.47978973,-97.41520691
42177313100000,TX,GONZALES,RR DISTRICT 01,29.24988937,-97.72000122
42177313120000,TX,GONZALES,RR DISTRICT 01,29.49480057,-97.42418671
42177313150000,TX,GONZALES,RR DISTRICT 01,29.51932907,-97.40284729
42177313170000,TX,GONZALES,RR DISTRICT 01,29.41460037,-97.54836273
42177313190000,TX,GONZALES,RR DISTRICT 01,29.53741074,-97.37969971
42177313220000,TX,GONZALES,RR DISTRICT 01,29.52968025,-97.45188141
42177313280000,TX,GONZALES,RR DISTRICT 01,29.53668976,-97.41403198
42177313290000,TX,GONZALES,RR DISTRICT 01,29.48874092,-97.48665619
42177313310000,TX,GONZALES,RR DISTRICT 01,29.53434944,-97.40254211
42177313360000,TX,GONZALES,RR DISTRICT 01,29.5298996,-97.45967102
42177313410000,TX,GONZALES,RR DISTRICT 01,29.53055,-97.38044739
42177313430000,TX,GONZALES,RR DISTRICT 01,29.53606987,-97.3989563
42177313450000,TX,GONZALES,RR DISTRICT 01,29.4072094,-97.46322632
42177313480000,TX,GONZALES,RR DISTRICT 01,29.52640915,-97.39504242
42177313510000,TX,GONZALES,RR DISTRICT 01,29.56627083,-97.43566132
42177313530000,TX,GONZALES,RR DISTRICT 01,29.69824028,-97.22994232
42177313540000,TX,GONZALES,RR DISTRICT 01,29.53763962,-97.37509918
42177313560000,TX,GONZALES,RR DISTRICT 01,29.52482986,-97.45211029
42177313610000,TX,GONZALES,RR DISTRICT 01,29.36167908,-97.695961
42177313620000,TX,GONZALES,RR DISTRICT 01,29.50816917,-97.38404846
42177313640000,TX,GONZALES,RR DISTRICT 01,29.45926094,-97.47493744
42177313650000,TX,GONZALES,RR DISTRICT 01,29.28564072,-97.65319061
42177313670000,TX,GONZALES,RR DISTRICT 01,29.52914047,-97.42990112
42177313710000,TX,GONZALES,RR DISTRICT 01,29.41474915,-97.50847626
42177313740000,TX,GONZALES,RR DISTRICT 01,29.29659081,-97.64208984
42177313780000,TX,GONZALES,RR DISTRICT 01,29.55835915,-97.43508148
42177313790000,TX,GONZALES,RR DISTRICT 01,29.24333,-97.7147522
42177313820000,TX,GONZALES,RR DISTRICT 01,29.4792099,-97.44243622
42177313830000,TX,GONZALES,RR DISTRICT 01,29.55752945,-97.40099335
42177313870000,TX,GONZALES,RR DISTRICT 01,29.47467995,-97.42453766
42177313950000,TX,GONZALES,RR DISTRICT 01,29.5599308,-97.44264984
42177313960000,TX,GONZALES,RR DISTRICT 01,29.56026077,-97.42645264
42177313990000,TX,GONZALES,RR DISTRICT 01,29.53525925,-97.4405365
