"Uwi","Latitude","Longitude","Production.P10","Production.P50","Production.P90"
"42013342710000",28.95393,-98.33186,81.601142573994,7.67179869354832,0
"42013342710000",28.95393,-98.33186,81.0361531724351,8.00653205046188,0
"42013342730000",28.72858,-98.45566,128.932260724798,50.8892189527527,0
"42013342730000",28.72858,-98.45566,122.889096365167,50.8821891068622,0
"42013342780100",28.69723,-98.47085,148.332980600752,71.1064517569583,0
"42013342820000",28.72055,-98.45599,153.655540370691,71.6607275912585,0
"42013342820000",28.72055,-98.45599,153.374151993668,74.6058400568158,0
"42013342840000",28.72949,-98.44741,119.973372191767,48.090777513277,0
"42013342850000",28.73376,-98.44096,121.016076171375,48.3726389442992,0
"42013342850000",28.73376,-98.44096,116.366254386451,48.53440327871,0
"42013342890000",28.71146,-98.50213,128.001990654873,53.0736510335387,0
"42013342900000",28.73063,-98.44323,122.045362295686,48.2599735934906,0
"42013342900000",28.73063,-98.44323,119.198814861169,46.9637150346842,0
"42013342910100",28.78932,-98.16767,143.424034227581,61.834906618228,0
"42013342910100",28.78932,-98.16767,144.969300059548,62.8585179391674,0
"42013343060000",28.77687,-98.15413,143.241502562024,62.7890424974542,0
"42013343070000",28.76271,-98.17306,160.201187284262,71.6868528567864,0
"42013343070000",28.76271,-98.17306,158.174037515344,74.7560185477624,0
"42013343080000",28.75731,-98.18029,152.891571692188,75.5593741620548,0
"42013343080000",28.75731,-98.18029,152.63246300597,72.3504559777778,0
"42013343140100",28.72685,-98.62958,105.433638348518,34.2079551507589,0
"42013343150000",28.72934,-98.66796,119.579310232434,45.349065061819,0
"42013343160000",28.67909,-98.47063,148.494681285811,69.8852207027888,0
"42013343180000",28.68581,-98.29235,163.893309217389,78.4325018780345,0
"42013343190000",28.95606,-98.44652,76.6294259990204,6.9778351979202,0
"42013343210000",28.69582,-98.27171,161.507114492297,81.6415176630693,3.07484669694965
"42013343210000",28.69582,-98.27171,161.61286911726,82.1613799344345,4.60854724309426
"42013343220000",28.69698,-98.29522,160.00646795773,78.8710610212631,0
"42013343230000",28.72031,-98.28111,152.088480549075,68.210164352266,0
"42013343260000",28.84388,-98.21574,112.626373224971,44.3771764498202,0
"42013343290000",28.92214,-98.52284,79.8419122975879,12.6459564231023,0
"42013343320000",28.76115,-98.54236,126.862544623589,40.8692904042392,0
"42013343330000",28.84646,-98.21195,119.205422171652,43.1825345249201,0
"42013343340100",28.77119,-98.75017,116.936745795129,45.3800468285766,0
"42013343350000",28.84715,-98.2224,114.192115016639,42.9382208546179,0
"42013343380000",28.80386,-98.12158,144.825653887607,69.1559851412495,0
"42013343400000",28.68498,-98.29834,158.787009333497,73.8101884976945,0
"42013343410000",28.79865,-98.12852,119.995883314876,44.9907324637493,0
"42013343420000",28.7988,-98.12838,122.508988879415,42.2838568509235,0
"42013343430000",28.72611,-98.20412,173.042752570164,86.0697630773633,0
"42013343440000",28.73058,-98.19822,176.576217937778,86.1392950917543,0
"42013343450000",28.80405,-98.7182,109.286991301365,34.2887959793683,0
"42013343470000",28.69624,-98.29095,161.344931798112,79.1975788734332,6.49253975322673
"42013343490000",28.84002,-98.20071,150.003655754312,67.5283853951486,0
"42013343510000",28.78055,-98.1797,141.319593518521,62.1375978150256,0
"42013343520000",28.84006,-98.20065,147.453569951942,70.7437839548768,0
"42013343530000",28.72799,-98.17893,160.82044368482,77.9673087272161,2.66541856979599
"42013343540000",28.7119,-98.27177,166.807880220401,77.3102545244137,0
"42013343550000",28.72888,-98.17795,127.868669655536,45.9095146080288,0
"42013343550000",28.72888,-98.17795,134.478401962898,45.9858799364882,0
"42013343590000",28.73439,-98.28508,131.763678576728,52.1816214347418,0
"42013343600000",28.78987,-98.1157,122.855836478695,40.324122358269,0
"42013343610000",28.79109,-98.11574,155.312688125095,72.8473453611743,0
"42013343620000",28.65778,-98.56155,155.777325228587,74.9124681248427,0
"42013343630000",28.65457,-98.41465,158.855004479229,73.0431475630594,0
"42013343640000",28.79313,-98.13666,148.81764883112,69.5415592150075,0
"42013343650000",28.67716,-98.46157,153.807968812258,75.5478405430978,0
"42013343660000",28.65454,-98.41463,157.891606084564,74.9175996403629,0
"42013343670000",28.6545,-98.41461,158.723693472207,71.9934895783315,0
"42013343680000",28.85148,-98.16285,149.168197595275,64.6713912295505,0
"42013343690000",28.701,-98.22582,173.658643099316,79.4684702615025,0
"42013343700000",28.67974,-98.45899,152.011750072668,73.0524045860291,0
"42013343710000",28.64946,-98.32176,169.723323621264,76.6444420184172,0
"42013343720000",28.78068,-98.12992,120.302019916205,41.763533639553,0
"42013343730000",28.78073,-98.12985,122.078325107041,39.9967485525388,0
"42013343750000",28.67773,-98.40399,150.809497505988,70.6656228408864,0
"42013343760000",28.68504,-98.45681,152.353485553319,72.0642342868544,0
"42013343770000",28.77204,-98.7474,120.747565861633,46.4426682741676,0
"42013343780000",28.6777,-98.40396,147.054328847026,71.7466955274833,0
"42013343810000",28.68493,-98.29836,170.360568241094,75.3038842525194,0
"42013343820000",28.75636,-98.67409,105.719837167663,30.5496767318611,0
"42013343830000",28.70143,-98.45868,156.095173383172,72.3239343898681,0
"42013343840000",28.64952,-98.32182,159.507579424016,76.1842139665102,0
"42013343850000",28.65121,-98.31991,134.916332160984,45.4637321369045,0
"42013343860000",28.65115,-98.31985,169.393699811332,85.4900831078386,7.58011661249345
"42013343870000",28.75188,-98.2873,151.345065830076,69.8375568082759,0
"42013343920000",28.78491,-98.1735,148.646325232455,67.3131916921571,0
"42013343940000",28.93999,-98.30009,79.0133001248219,6.17791794107553,0
"42013343960000",28.78663,-98.14526,146.41932069055,64.7559640456624,0
"42013343980000",28.7867,-98.14525,122.772091070973,31.7882247039284,0
"42013343990000",28.66075,-98.40993,154.352791677413,73.8784251088123,0
"42013344000000",28.68582,-98.29243,157.431160730813,74.8521755028464,0
"42013344010000",28.77528,-98.16024,126.595326700705,35.8810423192269,0
"42013344030000",28.66075,-98.40998,159.738018796294,78.5736468001137,0
"42013344040000",28.65486,-98.42547,157.666641043463,70.6033180205546,0
"42013344070000",28.69481,-98.29352,166.248124778659,76.4307417441945,0
"42013344090000",28.74759,-98.17732,154.773839040868,76.0350057161416,0
"42013344100000",28.76038,-98.24534,153.668510993133,67.0378594027148,0
"42013344110000",28.76041,-98.2453,147.317265116881,70.5202858258272,0
"42013344120000",28.75153,-98.17046,135.857526722678,49.289854064439,0
"42013344130000",28.65515,-98.44813,147.281676618105,66.8844983715121,0
"42013344130000",28.65515,-98.44813,147.700829196584,65.7047871603217,0
"42013344160000",28.74752,-98.17727,142.16072149168,63.3034310706701,0
"42013344180000",28.78127,-98.13065,125.195658511861,37.6597627544328,0
"42013344200000",28.75146,-98.17039,131.835648721875,46.3040751711147,0
"42013344210000",28.78133,-98.13058,126.207664409931,34.7887509734338,0
"42013344220000",28.95399,-98.28825,80.178918855121,12.8522588290298,0
"42013344230000",28.69563,-98.28358,162.759461462773,80.5901544574599,0
"42013344240000",28.86003,-98.20036,116.661646148173,46.8335307596456,0
"42013344250000",28.77827,-98.15225,130.529379331783,48.5510238846437,0
"42013344260000",28.6835,-98.78385,125.086407667672,53.4865201982715,0
"42013344270000",28.67983,-98.78378,124.294147615907,48.525643510555,0
"42013344280000",28.80063,-98.6315,110.785737828852,33.481391414635,0
"42013344320000",28.81031,-98.5325,106.267415867099,29.6481076235653,0
"42013344330000",28.67767,-98.40393,149.198913575402,65.4178357798804,0
"42013344350000",28.85095,-98.18605,154.722483517861,70.1414700696681,0
"42013344400000",28.69496,-98.27733,158.387770769165,72.9289468847748,0
"42013344410000",28.73919,-98.21004,159.942530945947,76.7072961383531,0
"42013344450000",28.80939,-98.25846,156.765899884362,75.6563712827685,0
"42013344470000",28.65583,-98.69759,142.569890778269,64.2608548707956,0
"42013344480000",28.65067,-98.68219,145.096744223746,63.1155294062215,0
"42013344520000",28.85674,-98.17167,154.075982424994,68.6236074738011,0
"42013344530000",28.83755,-98.58331,92.7888490530234,11.9943533697536,0
"42013344540000",28.82805,-98.60036,91.2687495810226,14.8101673865823,0
"42013344550000",28.82243,-98.56053,94.1637936382939,13.925246279301,0
"42013344560000",28.77913,-98.58597,118.699780408903,42.1205725426772,0
"42013344570000",28.77912,-98.58603,118.370065166385,40.9791297678108,0
"42013344580000",28.76644,-98.1429,130.905249672294,53.1672098671406,0
"42013344610000",28.72774,-98.20221,157.209602871923,76.6328729694964,0
"42013344620000",28.72923,-98.2002,165.40073235751,81.9204850253005,2.29101123470609
"42013344630000",28.6549,-98.42547,153.301218389975,71.5647038353366,0
"42013344640000",28.84653,-98.18833,150.436447458439,68.4903584146665,0
"42013344650000",28.75183,-98.27041,153.217186381724,70.6721629490128,0
"42013344660000",28.75182,-98.27049,151.109067389815,68.1487384147378,0
"42013344680000",28.83132,-98.30048,120.508115394819,46.6727874986304,0
"42013344690000",28.84792,-98.31227,123.102077306632,51.7389273062827,0
"42013344710000",28.83275,-98.2983,118.931360667637,46.5122006390725,0
"42013344720000",28.76081,-98.15531,156.931777841529,80.1711246878426,0
"42013344730000",28.80196,-98.26872,155.926389312643,77.0243279995206,0
"42013344740000",28.80327,-98.26692,159.015376827858,77.6635794047097,0
"42013344760000",28.65052,-98.32301,157.078227436112,74.7328893439848,1.03382337848211
"42013344770000",28.65042,-98.3229,160.140066362685,78.4900505703501,5.52320855216982
"42013344780000",28.65226,-98.32104,156.933383164637,74.3114162821029,0
"42013344790000",28.8477,-98.18351,147.404940747921,70.3589556770231,0
"42013344800000",28.65217,-98.32093,160.755006676333,77.5151771471231,0
"42013344810000",28.64717,-98.32496,168.837761634404,78.7918860457551,3.67823744268981
"42013344820000",28.64723,-98.32492,173.278109019502,76.7142637202503,0
"42013344830000",28.64729,-98.32488,173.010140823688,81.9860528528071,5.97909238042503
"42013344840200",28.64734,-98.32484,167.861660693331,82.7207449001259,0.1346273785541
"42013344850000",28.70223,-98.22713,164.811479418837,83.7755315921574,2.36708193753899
"42013344860000",28.84853,-98.24019,108.514284339917,42.6177074597596,0
"42013344870000",28.71017,-98.26771,160.684229230277,75.3907200319449,0
"42013344880000",28.7101,-98.26772,166.382684575834,76.1828584714316,0
"42013344890000",28.93338,-98.42516,81.6516846197728,11.4777603256602,0
"42013344900000",28.85118,-98.17143,151.933784706835,75.8196630071166,0
"42013344910000",28.70281,-98.23229,161.844908128276,81.2028478473338,5.90154917281458
"42013344920000",28.65562,-98.47097,150.787383871043,68.9333494312024,0
"42013344930000",28.73984,-98.798,109.280438284327,40.1018680385909,0
"42013344940000",28.79739,-98.29856,120.123892378697,52.3504934423586,0
"42013344950000",28.68565,-98.4058,148.196483914962,70.0974749569397,0
"42013344960000",28.68569,-98.40574,148.946287130686,69.2049073453563,0
"42013345040000",28.78049,-98.17964,144.077780688356,60.7432467377922,0
"42013345050100",28.78042,-98.17958,147.100948672048,72.0735590048526,0
"42013345060000",28.70287,-98.23224,174.133025071782,86.817167142486,8.31688881329601
"42013345070000",28.74484,-98.64164,123.481076156594,49.7472541971278,0
"42013345080000",28.79212,-98.279,140.346042761279,56.9332404401432,0
"42013345090000",28.8244,-98.26383,118.494683385615,47.5223999853765,0
"42013345100000",28.82435,-98.26378,113.304464309614,49.9899915112204,0
"42013345120000",28.79208,-98.27906,140.885849737831,58.1510685300131,0
"42013345140000",28.67517,-98.65083,152.182693664411,70.9555341461554,0
"42013345180000",28.70305,-98.38172,147.903173192711,68.2643005991555,0
"42013345200000",28.70301,-98.38179,154.829398068938,65.4894633105263,0
"42013345210000",28.69757,-98.23805,159.330222632087,80.7552436714974,1.75417716673686
"42013345220000",28.72572,-98.222,166.700118640054,77.4202710670821,0
"42013345230000",28.76535,-98.17105,155.230429642215,73.0465698773588,0
"42013345240000",28.72578,-98.22196,165.711986388139,74.1601663906877,0
"42013345250000",28.70502,-98.22346,158.990862095374,77.5206433403862,0
"42013345260000",28.69751,-98.238,172.861421627632,88.2509313738919,6.46854290379851
"42013345270000",28.69358,-98.5623,125.367092188486,52.1703617133234,0
"42013345280000",28.7654,-98.17099,151.647299466214,70.8661237878641,0
"42013345290000",28.70378,-98.22546,167.338755772491,81.8318274227854,1.41839236869082
"42013345300000",28.70507,-98.2234,173.90649371617,90.7995191772103,12.2967622908165
"42013345310000",28.75464,-98.1581,160.53534276063,79.0735307205492,0
"42013345320000",28.70373,-98.22541,173.671278864032,88.7715012124485,4.400183109536
"42013345340000",28.7546,-98.15816,164.884480247262,83.0190951883727,0
"42013345380000",28.83773,-98.25515,113.983574875313,46.5642432659761,0
"42013345390000",28.8378,-98.25522,115.425815990282,46.9169289773255,0
"42013345400000",28.64977,-98.52011,150.928158354031,75.2411758261206,0
"42013345410000",28.87825,-98.23356,120.601024350456,46.8554628010827,0
"42013345420000",28.87833,-98.23363,132.683714316412,46.5719520538175,0
"42013345430000",28.67891,-98.24695,166.547968459375,87.6237933966192,4.71994697035058
"42013345440000",28.69805,-98.24084,162.41905327521,77.6533162285351,2.53196404752257
"42013345450000",28.69703,-98.2398,170.715162417694,87.4660335314348,0
"42013345460000",28.78497,-98.17356,140.113410487401,62.5265406481409,0
"42013345470000",28.83454,-98.25975,109.583472258444,44.0813375654646,0
"42013345480000",28.83461,-98.25982,113.327213554619,48.3425078586375,0
"42013345500000",28.84108,-98.42744,134.300499678865,44.5912517564014,0
"42013345530000",28.64987,-98.5393,146.978991076367,69.3778822264807,0
"42013345540000",28.69362,-98.24473,173.721530662431,90.428920387406,5.8727848037837
"42013345550000",28.69366,-98.24466,160.127605080897,78.9456729756263,0.151847883346433
"42013345580000",28.64955,-98.52234,153.228536510226,76.807880471353,0
"42013345610000",28.73562,-98.21389,153.111891688476,74.4746317227859,0
"42013345620000",28.73562,-98.21397,155.557438059201,75.4891489857935,0
"42013345630000",28.73562,-98.21404,157.521759925637,77.4689737312902,0
"42013345640000",28.73562,-98.21412,155.338752537932,70.8519044312983,0
"42013345660000",28.64194,-98.32905,165.493686455201,78.6676447140536,0
"42013345690000",28.64188,-98.32907,163.053709352642,80.272732331823,0
"42013345710000",28.65391,-98.54771,154.349525634162,69.2608348249169,0
"42013345720000",28.65391,-98.54779,133.513227494296,51.8659334574126,0
"42013345750000",28.77498,-98.13808,163.777328337862,80.2410042287088,0
"42013345760000",28.64207,-98.32901,166.498410677481,81.4690904682421,0
"42013345770000",28.64201,-98.32903,166.403820379176,81.5996585914253,0
"42013345820000",28.70178,-98.46017,158.731334318741,71.7148246808196,0
"42013345830000",28.83522,-98.21725,144.860957133212,73.0085823634429,0
"42013345840000",28.83517,-98.21731,128.879483232153,47.8697361095158,0
"42013345860000",28.78503,-98.17362,141.310657647562,60.1352874467126,0
"42013345870000",28.70973,-98.22148,166.28099080632,82.7930632696933,3.38956022588682
"42013345880000",28.76414,-98.17357,152.896815618304,68.5307215075127,0
"42013345890000",28.81501,-98.3031,119.264488903641,51.5039596226964,0
"42013345900000",28.70964,-98.2216,161.772932827903,80.8278167992703,1.05291336882461
"42013345910000",28.75659,-98.18596,157.762156429141,76.5463843973383,0
"42013345930000",28.87822,-98.24979,130.383819648626,49.699127544962,0
"42013345940000",28.79782,-98.29729,118.146262890173,52.644875188039,0
"42013345950000",28.77498,-98.13801,154.028271796341,71.82266031962,0
"42013345960000",28.77596,-98.16094,155.349906397384,69.6492145836651,0
"42013345970000",28.82882,-98.26368,114.905694247529,47.0367281826852,0
"42013345990000",28.70969,-98.22154,161.17287863028,77.5280653701682,4.27663670648432
"42013346070000",28.87815,-98.24987,136.925373203285,57.0709891182398,0
"42013346200000",28.68017,-98.78437,124.738324201649,55.0163857807019,0
"42013346210000",28.78148,-98.72287,119.611192339806,42.445047879536,0
"42013346220000",28.70959,-98.21394,168.577407971454,86.0723608954431,3.08828395837745
"42013346230000",28.88142,-98.26501,132.399347860136,60.2611752872984,0
"42013346240000",28.88133,-98.26498,132.865665311408,60.6702956953979,0
"42013346350000",28.9421,-98.31387,88.5477536193355,12.6448010920642,0
"42025336250000",28.68542,-97.94554,208.197044706244,138.184098263823,39.314986296688
"42025337170000",28.69579,-97.95048,210.081630597985,132.626300518161,42.6923548662743
"42025337210100",28.68677,-97.95765,206.8802263918,132.866846354393,34.3589503145857
"42025337240000",28.66494,-98.06229,194.830592901558,120.360438400379,38.5297063068161
"42025337260000",28.67261,-98.03378,181.433167485309,105.35999502439,25.1892284925279
"42025337410000",28.64345,-98.03091,213.192719413511,134.714757299528,48.9314395169562
"42025337470000",28.67445,-98.02702,208.211432316703,126.170255970844,24.333795854085
"42025337750000",28.67362,-97.96622,210.782263549846,137.280339833671,49.4368378291959
"42025337910000",28.66017,-98.01603,209.939389188301,134.968651494281,49.6038912590812
"42025337940000",28.66442,-98.04701,213.086817031453,132.903601907663,29.15747759069
"42025337950000",28.65296,-97.99596,209.264530449523,136.333041834419,53.1126789706628
"42025337970000",28.66545,-98.0014,211.618217374439,139.102166942937,54.0332554400463
"42025338210000",28.62285,-98.05128,220.770748957382,139.239991193965,51.7926742856853
"42025338250000",28.65276,-98.03733,213.682036885477,139.143714230974,48.0999350391582
"42025338260000",28.61847,-98.06076,222.54372802729,143.632055893478,47.0742627878738
"42025338380000",28.64548,-98.02184,212.811714374234,136.888090395368,45.4749463335424
"42025338390000",28.65277,-98.04185,178.424486320871,99.3189574911972,16.2156893319162
"42025338420000",28.66479,-98.00844,208.391198486345,131.502205838568,43.1358391672684
"42025338490000",28.62992,-98.05801,222.728593169834,143.94594037438,49.3083563728309
"42041320140100",30.4593,-96.13702,145.2218282479,76.254875299899,0
"42041320160000",30.55898,-96.17456,109.702694429296,33.9356618041069,0
"42041320800000",30.7451,-96.34471,98.5433116819757,19.0744040734452,0
"42041320840000",30.76414,-96.39755,99.4286616227676,17.4827613373919,0
"42041320920000",30.7892,-96.35133,95.7379743229668,22.2518374419014,0
"42041320940000",30.72611,-96.43895,99.6898135209412,19.4347929045837,0
"42041320980000",30.83005,-96.40588,95.5092948900685,22.346666320294,0
"42041321070000",30.79675,-96.38491,97.5170713088076,18.2128854923325,0
"42051331310100",30.4926,-96.54847,114.462612090531,27.1361801980605,0
"42051336380100",30.47747,-96.51323,114.344780432773,35.8311048594882,0
"42051336400000",30.5495,-96.5686,102.273015750557,21.2027306972028,0
"42051336430000",30.55405,-96.42879,96.1004830475237,11.2687524101591,0
"42123322020000",29.00776,-97.61978,183.333317540594,102.868296936489,0.238438496525616
"42123322310100",29.08017,-97.55896,216.79387277404,140.91474770919,30.5516201865037
"42123322520100",29.12205,-97.52164,212.428068724354,130.573270422369,21.777063468385
"42123322550100",29.0258,-97.4745,216.371685007897,125.654919528535,23.390953165293
"42123322610000",29.00494,-97.54283,214.182024788971,139.260431838137,37.2840964634081
"42123322840000",29.19732,-97.4165,216.335712743176,132.738231394373,20.6536610099085
"42123322920000",28.96358,-97.57871,216.650996450758,139.120306886673,46.595973365299
"42123322950000",29.01637,-97.5486,215.442322459885,138.772308103763,27.9884834942448
"42123322990000",28.94455,-97.63976,214.515300998376,135.746833806651,42.5656197161003
"42123323010000",29.0162,-97.63677,207.337094160102,130.71847436291,12.9099431972873
"42123323020000",28.95845,-97.68474,210.477912410945,121.911128946978,20.2048458036636
"42123323040000",29.20248,-97.42813,215.169816541535,126.983157490796,14.473890306316
"42123323050000",29.1466,-97.45244,213.633624334528,132.706888965261,18.72535006298
"42123323060000",29.23591,-97.39165,212.303199922279,134.672322167897,19.2149279990772
"42123323080100",29.01022,-97.58607,148.318154206122,70.1210262805526,0
"42123323090000",29.24193,-97.35833,218.383343587568,128.384373950826,12.4473900786254
"42123323090000",29.24193,-97.35833,220.195659432568,125.732364577398,15.9875431900752
"42123323110000",29.20895,-97.38758,217.460600508223,135.520123228645,28.3879574704914
"42123323140000",29.2139,-97.41341,212.703293666962,130.911953233401,15.6890220966851
"42123323150000",28.93812,-97.61309,211.91044401427,132.435506707559,40.0283220652338
"42123323160000",29.00897,-97.62072,216.066781591062,133.62463234942,17.444653546649
"42123323170000",28.97207,-97.59087,219.949839044389,130.345173330973,24.6982419351967
"42123323190000",29.21892,-97.40834,212.763818119611,126.289944226521,16.3355842825708
"42123323200000",29.01525,-97.63808,213.907448638924,129.455935369235,9.99937855323806
"42123323210000",28.96789,-97.60318,222.502752418497,129.204684373816,33.5904224575547
"42123323250000",29.18006,-97.44404,209.867899515527,125.2927093457,13.2197463703535
"42123323260000",29.25459,-97.41475,212.342450589099,124.8958585761,10.3807775516821
"42123323270000",28.9904,-97.72378,217.267517718338,115.413553101575,16.2957500215292
"42123323290000",28.99972,-97.57899,211.486813613889,133.050853471108,23.3609595586103
"42123323300000",29.20786,-97.36445,216.180461193558,126.477598720478,19.0624604949883
"42123323320000",29.24192,-97.34987,221.418278352425,135.503663348014,19.6648112647949
"42123323330000",28.91643,-97.64825,215.10937208879,130.709755866677,21.0733663303885
"42123323350000",28.97369,-97.60843,223.260433929163,131.75913021762,28.9464134859204
"42123323360000",29.24177,-97.35791,222.016449536649,131.372696972327,15.0523795598683
"42123323370000",28.993,-97.64051,211.135676119827,130.584283751652,14.2755920192405
"42123323380000",28.99296,-97.64054,212.730814074908,130.504885752033,15.0925426319766
"42123323390100",28.99265,-97.71666,209.50136340901,113.917148544539,2.51842105320614
"42123323420000",29.23788,-97.20915,188.288855488683,109.161038141951,5.90464634867641
"42123323430000",29.00705,-97.59489,215.160796836561,143.101035774871,32.7545006202387
