Uwi,Producer.oilApiGravity,Core.XrdQuartz,Producer.mudPressure,Core.TOC,Core.RoMeasured,Core.GriSaturationsSo,Core.ln_formationThickness,Core.GriTotalPorosity,Rules.Prediction,Kaggle.Prediction,Target
42127339490000,54.4,15.80813335,0.552417843,3.07798175,1.18304288,18.66563699,5.863475189,8.525864688,150,11.04040041,7.491638796
42127339510000,57.2,15.43148969,0.543502675,3.053238278,1.228259653,16.29062089,5.872668279,8.477531423,150,13.77796231,6.653622133
42127339520000,56.3,15.43170033,0.543505809,3.053236557,1.22826208,16.29097544,5.872691862,8.477537814,150,13.64199891,5.191949911
42127339530000,56.7,15.43121613,0.543498455,3.053227638,1.228280071,16.28911437,5.872641555,8.477485058,150,13.52958729,6.800492178
42127339580000,37,15.26582281,0.546833319,3.03976924,0.952119921,31.27495518,5.241826891,7.5332014,0,11.40670002,3.106687198
42127339590000,38,15.26585951,0.546837233,3.039782428,0.952165701,31.27391764,5.241752323,7.533257119,0,11.46613858,9.948175788
42127339600000,52.5,14.35993354,0.546,3.020890376,1.329190991,12.34978358,5.81630382,8.257950983,150,18.15350679,4.038891513
42127339620000,NA,15.53325797,0.544486263,3.050269335,1.232736855,16.27312305,5.883368562,8.465303712,-50,13.15676731,9.25643866
42127339640000,50.6,14.84301192,0.580782294,3.187651169,1.274636822,17.53894661,5.61555319,8.028088875,150,14.8949193,2.609202454
42127339650000,49.4,14.84272343,0.580752753,3.187705158,1.274757396,17.53407934,5.615613632,8.028154578,150,15.0697857,3.880291711
42127339680000,44.8,14.93310561,0.580869998,3.203926714,1.249473196,18.70479386,5.576450776,7.998727606,100,13.17131868,5.21399177
42127339700000,45.46,16.09153731,0.564948843,3.093855404,1.130508161,22.21727413,5.857701144,8.460555932,150,10.91420217,4.663988823
42127339710000,43.8,16.9417032,0.575080306,3.139202259,1.118992458,26.12295356,5.926860625,8.692325368,150,10.40576262,2.993870671
42127339720000,52.3,16.27235229,0.52520002,3.079657885,1.155242696,19.28424576,5.913884245,8.515090965,150,13.27163351,5.187375571
42127339760000,48,15.23169306,0.567275958,3.15157659,1.064372771,27.11686192,5.343086539,7.728179894,100,11.58371717,16.0140125
42127339770000,49.1,15.16263624,0.54664825,3.065129426,1.217377332,16.14341157,5.75238419,8.326549177,150,18.38773926,16.16912558
42127339780000,48.4,15.1625866,0.546658715,3.065141556,1.217395781,16.14757366,5.752342538,8.326314123,150,19.31916181,17.73003312
42127339790000,47.3,15.16273199,0.546637284,3.065128296,1.217316414,16.14229537,5.752416519,8.326711444,150,19.40981933,12.28383553
42127339800000,54,15.51263605,0.567784143,3.039013064,0.945503906,30.34964024,5.680946013,7.708572597,50,9.963830423,3.099547511
42127339810000,46.3,14.88410879,0.568860883,3.101053596,1.256432423,17.53755285,5.690085246,8.111541395,150,12.81495951,7.129260662
42127339820000,59,14.78800665,0.554084179,3.027936625,1.281044634,13.33625919,5.846225207,8.372018725,150,14.31626137,14.96326319
42127339840000,58.1,14.67167521,0.555952002,3.029184172,1.288503301,12.82292446,5.821090711,8.348041124,150,19.2806101,7.194791483
42127339850000,56.6,14.67171963,0.555952471,3.029198953,1.288495022,12.82295514,5.821035346,8.34802988,150,19.19796595,5.901832698
42127339860000,54.7,14.67172562,0.555953498,3.029204299,1.288510899,12.82249721,5.820988326,8.347974738,150,19.18004361,5.625277162
42127339870000,49,15.54891358,0.557448351,3.059108928,1.017700843,27.27560933,5.704695461,7.878335154,100,9.740858816,8.639009662
42127339910000,46.7,15.0292413,0.571337772,3.273450254,1.223401078,20.12417445,5.477215455,7.954189271,100,13.45431704,9.422098854
42127339950000,55.8,15.56501888,0.546861074,3.065735388,1.203876731,17.15246802,5.85430769,8.496295746,150,11.83460392,9.890853659
42127339960100,62,14.50231827,0.58760001,3.292399415,1.494424476,9.185104981,5.698632946,8.081127045,150,11.04522429,0.565906321
42127339980000,40.8,15.73663189,0.565794296,3.048330833,0.925982447,31.19911882,5.882090647,7.859433945,50,11.59124382,3.659693166
42127339990000,48.7,16.67328075,0.584098998,3.11606977,1.075020079,22.79325524,5.948462094,8.693216584,150,10.54115534,6.040261701
42127340010100,57.4,15.56469053,0.54685291,3.065712929,1.203924358,17.15039956,5.854333094,8.496277591,150,12.16985742,11.35039703
42127340100000,53.8,15.90001278,0.555930773,3.084677968,1.163165535,19.77466789,5.853186615,8.503423464,150,10.86089169,14.25170948
42127340730000,NA,15.24095854,0.565089118,3.148742477,1.07946462,26.34445619,5.385808338,7.760648189,-100,11.81044896,12.49512635
42127340750000,42.2,17.57658291,0.561222114,3.173466872,1.099459369,29.39028487,5.97572714,8.87009246,150,9.954544537,2.851190476
42127340940000,39,15.44054237,0.536090017,3.017570011,0.784427747,36.3329469,6.043000801,7.632662734,-100,12.38708418,4.988432078
42127340950000,58.3,14.60317737,0.560528667,3.038836158,1.301774751,13.42050382,5.785911145,8.284160966,150,17.49347824,3.745243307
42127340960000,58,14.61324163,0.560954382,3.038871895,1.301704522,13.42291773,5.785854618,8.284232342,150,17.58844374,3.149354097
42127340980000,45.8,14.93337055,0.580889431,3.203910275,1.249410377,18.70747792,5.576399835,7.998671532,100,13.56864283,6.33266055
42127341010000,65.4,14.24818022,0.569529931,3.004959113,1.340715104,11.63156276,5.857492895,8.24957018,150,15.4329203,5.604761101
42127341040000,43.6,16.78082093,0.580924756,3.128697564,1.120884671,24.31552144,5.926063139,8.699564672,150,10.72022989,9.81587409
42127341070000,45.9,14.93363203,0.58090859,3.203872387,1.249279312,18.71306151,5.576296917,7.998555927,100,13.0798683,7.943468807
42127341080000,60,14.03030865,0.624,3.001196661,1.367586127,11.27231108,5.849695223,8.191267513,150,14.3923384,5.504904491
42127341090000,60.5,14.03044547,0.61360001,3.001188651,1.367585226,11.27189888,5.849720345,8.191272384,150,14.22175927,6.057522124
42127341100000,59.3,14.03026149,0.624,3.001202074,1.367592615,11.2725654,5.849674924,8.19125168,150,14.71150659,4.283967866
42127341110000,59.2,14.03016714,0.624,3.0011978,1.367612936,11.27225988,5.849676538,8.191209924,150,14.33881963,4.897912243
42127341120000,42.6,17.6787636,0.53471466,3.16558075,1.029571968,34.01625985,6.052564439,8.878564003,150,10.01917912,0.83898107
42127341140000,54.9,14.55494757,0.559863156,3.02964192,1.304292865,12.76053187,5.805774951,8.303986766,150,19.06919477,7.702283572
42127341150000,57.9,14.55525843,0.559845201,3.029643311,1.30423761,12.76030341,5.805799723,8.304133207,150,19.06381253,8.161086766
42127341160000,46.3,14.92840887,0.584159312,3.188690361,1.247478333,18.71536677,5.589055461,8.003913759,150,13.09189784,4.361578852
42127341170000,45.3,14.92888522,0.584154914,3.188782262,1.24732392,18.72261793,5.588811051,8.003712343,150,13.44505097,6.725598827
42127341180000,46.1,14.92864924,0.584157098,3.188737762,1.247406364,18.71877116,5.588937093,8.003817455,150,13.34096566,7.065412344
42127341280000,57.4,15.47243006,0.544980776,3.061567858,1.211099534,16.61076402,5.849321038,8.483478821,150,13.74723466,5.625468775
42127341290000,58.6,15.47186142,0.544970108,3.061544382,1.211138331,16.60729814,5.849273277,8.483389589,150,13.54573421,9.787762906
42127341300000,57.5,15.47135953,0.544960682,3.061531416,1.211157112,16.6050392,5.849229349,8.483325589,150,13.74274855,7.913883432
42127341310000,38.1,15.48202875,0.528798996,3.019859435,0.768579419,37.43345767,6.097540358,7.660396328,-100,11.52009057,5.515348997
42127341330000,52.7,16.11771635,0.559288778,3.092196799,1.164546189,20.31819991,5.888088742,8.583062848,150,10.37975196,18.63466042
42127341340000,52.7,16.11685048,0.559266014,3.092136383,1.164630199,20.31127965,5.888044384,8.58290992,150,10.33932572,19.0642732
42127341350000,55.1,16.11607213,0.559245384,3.092107837,1.164669899,20.30809093,5.888013656,8.582820435,150,10.5744546,18.29459415
42127341360000,51.8,16.08268952,0.557390669,3.085024465,1.16681391,19.54729628,5.902984078,8.585334992,150,11.48275691,11.84258925
42127341370000,52.2,16.08218047,0.557378622,3.085008107,1.166858695,19.54560039,5.902955587,8.585275015,150,11.68475875,12.81111308
42127341400000,38.7,15.48136472,0.528804341,3.019816169,0.768486124,37.43357169,6.097551474,7.659906503,-100,11.35607066,6.192628903
42127341420000,49.3,16.06720844,0.560115188,3.09236271,1.155864713,20.75151074,5.867988814,8.53392878,150,10.94805368,7.226615074
42127341430000,42,15.0913818,0.553923962,3.082953667,1.219155969,18.45515334,5.70730717,8.158538201,150,11.07659221,21.04511278
42127341440000,44.1,15.00568172,0.56372901,3.112186048,1.223248567,19.04668875,5.659055851,8.066375432,150,12.52250283,4.537828617
42127341450000,44.1,14.96157192,0.576810393,3.132739051,1.23202977,18.94958475,5.636957951,8.039047754,150,14.67883171,5.385559831
42127341460000,40,15.41882344,0.54537528,3.071513154,1.026125728,27.7513873,5.531329866,7.752418527,50,11.93843885,18.85020427
42127341480000,42.1,15.24714024,0.563195645,3.144815832,1.083256215,26.11607135,5.403437115,7.771377287,100,11.78439071,21.6869283
42127341490000,44,16.0560918,0.571304691,3.077384847,1.003041185,28.85651106,5.889708805,8.11330876,150,11.07432349,3.717961165
42127341510000,55.4,14.63092601,0.561149508,3.041254318,1.300947723,13.62728169,5.781488835,8.278342923,150,17.42891519,1.317634926
42127341520000,54.9,14.63053309,0.561173453,3.041259474,1.300999762,13.62816132,5.781472565,8.278189292,150,17.59958268,1.206017338
42127341550000,53.7,15.5235581,0.545927581,3.063284151,1.208639231,16.89755225,5.854869097,8.49186927,150,12.65310583,7.340871022
42127341560000,53.7,15.52411955,0.545940007,3.063314748,1.208579862,16.90064404,5.854860744,8.491926988,150,12.81004132,11.41759777
42127341570000,53.7,15.5246737,0.545952278,3.063353703,1.208504354,16.90459285,5.854850681,8.492000842,150,12.97964468,8.904818259
42127341580000,53,14.67427727,0.555857822,3.028235906,1.288686589,12.83554967,5.825297242,8.349665705,150,19.28785398,10.76980155
42127341600000,43,16.22105032,0.56804696,3.087727793,1.009979618,29.30276917,5.911158237,8.181656221,150,10.90245213,2.171554022
42127341610000,50.7,14.84260871,0.580738186,3.187732874,1.274790046,17.53282525,5.615618689,8.028166163,150,15.08018912,3.028375203
42127341620000,49,14.84250304,0.580721075,3.187772177,1.27482329,17.53160225,5.615614275,8.028172722,150,15.26834102,3.560458067
42127341630000,43.8,16.91135707,0.575163223,3.137620888,1.119116826,26.12872754,5.923925482,8.676666751,150,9.95600626,1.893504883
42127341640000,38,15.28363374,0.546634674,3.042602454,0.95649216,31.10556939,5.261361882,7.544017684,0,11.18271486,5.537375415
42127341650000,49.6,16.06700694,0.560113198,3.092353016,1.15585575,20.75114278,5.867951717,8.533822042,150,10.58751817,4.440529392
42127341660000,54.9,15.8194527,0.551528725,3.072733383,1.192842576,18.2720133,5.886898686,8.542010928,150,11.98314599,8.092165899
42127341670000,54.9,15.82006592,0.551541802,3.072765541,1.192782159,18.27539047,5.886935126,8.542122177,150,12.14593823,4.802408797
42127341680000,41,15.71516793,0.566291088,3.046839604,0.924725356,31.18716105,5.875330075,7.847707165,50,11.78556923,4.801273368
42127341690000,53.5,15.82060835,0.551553371,3.072788557,1.192737542,18.2778523,5.886965764,8.542205007,150,11.96996514,7.594972067
42127341700000,55.5,15.84138585,0.552002234,3.073788404,1.190859247,18.38242564,5.888077475,8.545645798,150,12.31499851,6.637504297
42127341710000,55.7,15.84208903,0.552017488,3.073816964,1.190804157,18.38544226,5.888113022,8.545746668,150,12.28248548,8.391740313
42127341720000,55.9,15.84279643,0.552033022,3.073850875,1.190741731,18.38894063,5.888146289,8.545860138,150,12.03798506,9.134427912
42127341740000,57.5,15.54260575,0.546671604,3.06658543,1.199767398,17.07736889,5.843057647,8.48626395,150,11.12417828,7.024355505
42127341750000,57.2,15.54203824,0.546660046,3.06655901,1.199809956,17.07329845,5.843004306,8.486172874,150,11.19318604,7.042508418
42127341760000,55.7,15.54153632,0.546649826,3.066546617,1.199824266,17.07102766,5.842955483,8.486104945,150,11.20897815,6.675750761
42127341770000,36,15.28361756,0.54663891,3.042640357,0.956541314,31.10424504,5.261322497,7.544085175,0,11.38508078,6.217363885
42127341810000,49.7,14.86947788,0.584841131,3.175964657,1.26337678,17.95691023,5.616090215,8.025569695,150,14.11044352,15.04618614
42127341820000,50.5,14.86951121,0.584831676,3.176016721,1.263368447,17.9575667,5.616034466,8.025530978,150,14.02018051,4.693087558
42127341830000,52.8,14.86958829,0.584811118,3.176134045,1.263364847,17.95839729,5.615922147,8.025456204,150,14.15522017,5.197495528
42127341840000,53,14.86957533,0.584814805,3.176115755,1.263381788,17.95756818,5.615954016,8.025481218,150,13.99003595,4.123052408
42127341850000,53,14.86960877,0.584805289,3.17617,1.263384963,17.95774522,5.61590634,8.025450635,150,13.91797165,4.999307239
42127341910000,49,16.29737519,0.564538369,3.08683517,1.130457813,19.91895297,5.922818206,8.572036064,150,13.88685471,9.450950441
42127341930000,62.7,14.48378306,0.560640271,3.021959971,1.31197882,12.40762313,5.823255375,8.300413081,150,18.76283078,4.244612998
42127341940000,57.8,14.48359856,0.560650087,3.021953048,1.312013428,12.40720506,5.823249638,8.300335388,150,18.9973145,3.808852054
42127341950000,57.8,14.48336682,0.560662434,3.021955675,1.31203357,12.40719261,5.823224648,8.300277634,150,18.40742277,0.501794527
42127341960000,58.6,14.48313515,0.560674795,3.021944483,1.312082064,12.40655653,5.823221518,8.30017158,150,18.83928558,5.738531367
42127342010000,NA,16.27480991,0.562422046,3.093186914,1.13968187,20.39670807,5.918051512,8.613619154,-50,10.79754475,19.25165264
42127342040000,46.4,16.9626686,0.577505723,3.138349174,1.104055758,25.22141025,5.941844895,8.745277257,150,10.73305652,4.947288586
42127342050000,47.8,16.27522671,0.562434239,3.093211657,1.139641748,20.39913882,5.91806842,8.613704735,150,11.09922784,35.91641791
42127342060000,54.3,15.59810563,0.547778265,3.068521832,1.197354945,17.40185026,5.849383575,8.495786445,150,11.11712581,5.56894773
42127342080000,54.6,15.59752513,0.547766223,3.068500141,1.197385342,17.39856393,5.849331146,8.49569743,150,10.78307688,6.960560457
42127342090000,54.1,15.77552501,0.552020438,3.068478198,1.197418013,17.39533507,5.849285669,8.495615905,150,10.97617042,5.792659593
42127342100000,50.4,16.33676018,0.568769234,3.086928142,1.12697153,20.02051411,5.925223729,8.563431306,150,13.58775121,5.583937047
42127342110000,52,14.85851745,0.581538227,3.187778865,1.269871065,17.74283183,5.611168892,8.024323468,150,14.8565352,3.234808702
42127342120000,41.3,15.18757305,0.56068132,3.135534653,1.1477814,22.79828408,5.549100447,7.915424849,100,12.65683545,24.20365635
42127342140000,52,14.85872586,0.581525683,3.187865099,1.269842181,17.74449632,5.611066572,8.024258443,150,14.93452978,4.423803166
42127342150000,52,14.85885932,0.581517969,3.187914479,1.269801746,17.74647087,5.610986333,8.024202163,150,14.92058951,4.019906977
42127342160000,51.1,16.78049302,0.580925596,3.12868427,1.120932683,24.31525674,5.926012059,8.699423393,150,10.6474976,5.507118056
42127342200000,38,15.21716691,0.546369721,3.031476998,0.918176183,32.05137956,5.288769766,7.490673065,0,11.44850846,6.487599918
42127342210000,54.7,15.55486521,0.546441063,3.063784636,1.208540958,17.05291548,5.860840314,8.49818417,150,12.73295828,6.677427427
42127342220000,54.7,15.55426847,0.546429255,3.063747457,1.208604044,17.04841969,5.860798784,8.498063492,150,13.06874966,4.471738612
42127342230000,56.5,15.55366416,0.5464173,3.063730116,1.208630354,17.0458969,5.860754298,8.497985509,150,12.85369869,10.15174507
42127342250000,39.7,15.32207767,0.552022525,3.101373613,1.03953003,27.81948666,5.398081082,7.709441568,50,11.49076552,11.14722083
42127342260000,57.2,15.54784599,0.546337589,3.063762397,1.208359555,17.02159587,5.859129172,8.496646145,150,13.05450662,3.439787798
42127342270000,69.5,14.24772643,0.569561843,3.004928081,1.340788632,11.62971097,5.857539974,8.24941359,150,15.55444703,5.089941458
42127342280000,57.9,15.54803551,0.546342582,3.063779686,1.208323641,17.02289365,5.859100538,8.496659609,150,13.09326937,4.482800556
42127342290000,55,15.54126956,0.546227496,3.063642836,1.208419272,16.98908967,5.857954601,8.495353508,150,12.82452952,3.250514756
42127342300000,55.1,15.54114796,0.546225919,3.063633065,1.208432378,16.9874499,5.85791838,8.495300282,150,12.74417304,4.159641104
42127342310000,54.8,15.54102638,0.546224342,3.063637515,1.208418597,16.98724519,5.857879629,8.495276104,150,12.71962192,4.74919152
42127342320000,39.7,15.32214013,0.552015025,3.101321408,1.039462563,27.8222309,5.39803412,7.709327371,50,11.30026835,11.84590454
42127342330000,57.5,15.37341304,0.543791024,3.068001627,1.184753285,16.83593425,5.779138683,8.387339688,150,12.17399026,15.07823878
42127342340000,58.8,15.37273968,0.543778634,3.067988834,1.184821691,16.83223033,5.779014576,8.387149266,150,12.5810508,17.62040884
42127342350000,58.6,15.37305594,0.543784443,3.067990729,1.184807208,16.83246621,5.779069605,8.387267605,150,12.13802622,16.44677636
42127342360000,44,15.22496082,0.565134705,3.150591974,1.109845423,24.84096686,5.451346939,7.822602386,100,12.45695701,11.33791846
42127342460000,49.3,16.38017319,0.569559419,3.092976274,1.112873473,20.55190062,5.930587765,8.599660722,150,12.62045054,11.60422466
42127342490000,53.2,15.98814934,0.555213426,3.080547737,1.176936944,19.08894959,5.897018432,8.569673271,150,11.64753367,11.56950935
42127342510000,51.9,15.99174921,0.555301256,3.080791543,1.176585068,19.11255658,5.897082362,8.57037779,150,11.34838683,15.10301988
42127342520000,52.8,15.99209023,0.555309493,3.080817491,1.176545732,19.11508755,5.897092015,8.570454342,150,11.41545458,10.31209013
42127342560000,44,15.21837959,0.565367174,3.15089113,1.116364873,24.51947034,5.464015646,7.83560768,100,12.60614828,16.00016393
42127342570000,45,15.21831721,0.565370424,3.150901415,1.116428853,24.51639945,5.464121835,7.835727527,100,12.30232606,13.39970883
42127342590000,57.9,14.74281815,0.556280574,3.04207767,1.281199257,13.4048647,5.784251999,8.32966608,150,19.46135513,7.468765371
42127342600000,57.5,14.74285046,0.556275997,3.042059074,1.28118544,13.40279053,5.784301894,8.329777338,150,19.22393699,6.384654046
42127342610000,56,14.74285159,0.556284703,3.042106803,1.281197492,13.40765226,5.784182163,8.329558943,150,19.22913782,7.107230292
42127342680000,NA,16.12221968,0.558615519,3.078782966,1.159632817,19.02284247,5.910045521,8.55152937,-50,12.43124189,16.06760965
42127342730000,62,14.4046157,0.563040521,3.016165479,1.321600783,12.15513562,5.834429241,8.285243253,150,18.37764322,4.965307892
42127342740000,60.3,14.40412743,0.563069698,3.016156461,1.321664925,12.15427837,5.834401782,8.285094046,150,18.27840028,4.310621242
42127342750000,63,14.40436901,0.563055254,3.016163934,1.321626764,12.15484854,5.834410744,8.285179797,150,18.09048857,4.990569215
42127342760000,62.7,14.40393119,0.563081442,3.016146839,1.321702937,12.1536483,5.834400474,8.285011749,150,18.5626001,5.095984153
42127342780000,45,15.54883949,0.557423092,3.059143023,1.017840443,27.2695783,5.704670643,7.878596076,100,9.639405941,6.412329864
42127342810000,56.3,14.81052632,0.554556945,3.018881599,1.297201371,13.42284293,5.874535239,8.349310303,150,13.76412744,14.1212715
42127342840000,43,15.20051053,0.575402315,3.174596171,1.097943793,25.64433509,5.380019862,7.783691125,100,13.0741893,11.45503472
42127342850000,42,15.20063697,0.575367659,3.174491234,1.09794484,25.64348854,5.380203532,7.783739509,100,12.55888373,12.89605489
42127342930000,48.5,15.9779782,0.563451031,3.087730014,1.117830793,22.48693916,5.84193811,8.384273604,150,10.59818395,4.505240261
42127342980000,50,16.12259313,0.558625552,3.07882328,1.159531301,19.02687698,5.91008945,8.551700935,150,12.51700125,15.30077636
42127343070000,40.1,16.99764436,0.575086231,3.141863708,1.11629534,26.04753335,5.933745011,8.724130468,150,9.922950607,2.610113339
42127343100000,61.7,14.34124213,0.566014957,3.013036933,1.329270249,11.99148026,5.838398227,8.270224432,150,14.95743357,5.438606848
42127343110000,65.5,14.3410866,0.566027626,3.013026704,1.329314575,11.99077883,5.838394887,8.270127436,150,14.46702687,6.538647994
42127343120000,44,15.05365608,0.56276309,3.118739752,1.206983018,19.84127444,5.638906367,8.036058741,150,12.83596498,2.63267835
42127343130000,50.8,14.34084505,0.566044042,3.013025004,1.329341248,11.99050391,5.83837766,8.270063648,150,14.52849068,9.341889117
42127343150000,58,15.16926356,0.541895621,3.046174739,1.241506021,14.98189527,5.845867525,8.440623577,150,14.77114786,7.391430646
42127343160000,60.8,15.1687124,0.541902979,3.046163609,1.241529212,14.97959013,5.845822593,8.440562552,150,14.46966198,6.378
42127343170000,60.2,15.16823201,0.541909451,3.04614273,1.241572275,14.97670887,5.845790182,8.440478201,150,14.84836667,5.874514877
42127343180000,60.6,15.1687468,0.541928662,3.046418141,1.241017378,14.9713854,5.844660947,8.440681549,150,14.56564384,5.75589559
42127343190000,60.3,15.16840219,0.541933303,3.046407073,1.241040404,14.96960666,5.844635024,8.440631925,150,14.61515558,6.050287356
42127343200000,59.7,15.16805762,0.541937971,3.046397773,1.241059812,14.96796483,5.844607983,8.440587149,150,14.49982346,4.129531855
42127343240000,42.4,15.25009161,0.562967732,3.140467736,1.06027305,27.22419011,5.354409161,7.725048984,100,11.19847787,14.76607087
42127343250000,42,15.26307274,0.56021541,3.133743991,1.060050049,27.17151335,5.368325103,7.7286166,100,11.7160752,15.42854783
42127343310000,49,14.8696354,0.5847977,3.176210879,1.263374025,17.95844802,5.615858721,8.025416724,150,14.39845362,4.199701443
42127343380000,56.2,15.40944777,0.54367175,3.057485076,1.219403681,16.24765426,5.852297252,8.476428688,150,16.42326793,2.846978852
42127343390000,56.1,15.4105303,0.543690086,3.057536839,1.21931188,16.2546108,5.852376442,8.476614818,150,16.87777931,4.531078995
42127343400000,56.7,15.40995192,0.543680284,3.057516896,1.2193458,16.25161923,5.85233171,8.476532755,150,16.35183908,2.724789305
42127343420000,67,14.1724536,0.572771859,2.996918965,1.352011785,11.28859578,5.87987071,8.223802263,100,14.42320033,6.579660332
42127343430000,52.3,15.59245355,0.547208264,3.065465845,1.20574716,17.2601708,5.863023727,8.503907763,150,12.25958857,1.972832849
42127343440000,58.8,15.59196224,0.54719687,3.065425657,1.205821407,17.25624137,5.863035598,8.503828678,150,12.33721368,2.366874061
42127343460000,66.4,14.17210393,0.572799332,2.996911541,1.35202894,11.28810566,5.879884298,8.223761232,100,14.1838142,9.94065011
42127343560000,54.3,14.81087904,0.554544205,3.018912339,1.297132972,13.4251079,5.874524612,8.349444421,150,14.13606458,18.04560767
42127343570000,58.9,14.81131696,0.55452851,3.018944038,1.297062454,13.42744282,5.874513633,8.349582671,150,13.93153346,11.19985447
42127343630000,58.6,15.36717177,0.543024079,3.056225749,1.221389699,16.01033949,5.847470754,8.46985637,150,16.80329994,2.512644396
42127343640000,58.3,15.36758841,0.543031574,3.056253818,1.221331583,16.01258434,5.847443887,8.469906722,150,17.02420145,2.435193945
42127343650000,58.5,15.36786648,0.543036825,3.056271623,1.221293556,16.01372404,5.847414645,8.469930016,150,16.33467445,3.74981115
42127343660000,58,15.36260313,0.542975484,3.056253932,1.221203469,15.98089961,5.846094115,8.468955974,150,17.15509172,3.32652439
42127343670000,58.1,15.36296101,0.542982012,3.056285343,1.221137408,15.98329735,5.846058362,8.469007316,150,16.64100717,3.783290605
42127343680000,57.3,15.36323147,0.542987061,3.056308704,1.221087732,15.98495145,5.84602623,8.469041509,150,16.93745524,3.912298987
42127343690000,53.7,15.08367141,0.547259024,3.059561404,1.224858621,14.34018099,5.761331477,8.390449621,150,19.31681048,11.39508111
42127343700000,54.2,15.08383567,0.547257735,3.05957443,1.224839948,14.34427288,5.761315466,8.390325275,150,19.29983497,10.28793225
42127343710000,53.3,15.08392254,0.547258923,3.059575868,1.224858288,14.34584652,5.761304892,8.390231641,150,19.20844561,10.44466019
42127343740000,42,15.21225954,0.565487058,3.150767944,1.121949896,24.24125955,5.47514787,7.846939823,100,12.52610749,16.43526531
42127343750000,57.4,15.59146314,0.547185322,3.065396607,1.20587533,17.25343542,5.863046283,8.503773317,150,12.19464162,3.204463337
42127343760000,58.9,15.79110411,0.551634447,3.075687985,1.188691227,18.42604069,5.870049121,8.531661033,150,11.30757123,5.686470711
42127343770000,57.3,15.7917171,0.551647468,3.075717813,1.188647309,18.4296487,5.870095172,8.531769677,150,11.47426556,6.07306712
42127343780000,56.5,15.79233014,0.551660491,3.075744418,1.188608911,18.43289708,5.87014102,8.53187255,150,11.29740834,5.282762938
42127343790000,47,15.5444192,0.548315312,3.073642393,1.14847849,19.75092379,5.78019678,8.305419223,150,11.24215714,15.38010657
42127343880000,58,15.35208268,0.542839197,3.05606812,1.221411059,15.91987631,5.84433771,8.467271164,150,16.74254144,3.257598112
42127343890000,58.3,15.35152176,0.542831236,3.056035338,1.221473232,15.9154647,5.84429587,8.467162637,150,16.95537539,2.989327485
42127343900000,58.5,15.35096097,0.542823296,3.056019918,1.221499753,15.91267571,5.844246489,8.467090813,150,16.49876872,4.595016053
42127343950000,57.1,15.00555185,0.563713885,3.112118582,1.223319959,19.04262494,5.65919521,8.066583843,150,12.39835955,7.365863963
42127344030000,57.9,15.0055418,0.563705647,3.112093134,1.223325691,19.04197384,5.65923586,8.06664338,150,12.97994736,9.274834437
42127344050100,40,15.26248011,0.551228508,3.072555541,0.978832853,30.42322179,5.264097924,7.578945966,0,10.84697312,9.233459924
42127344110000,45,15.15518935,0.57901119,3.178355108,1.147378384,23.25000023,5.471756097,7.872427947,100,13.11386722,17.63453659
42127344200000,41.7,15.14129157,0.582114447,3.215555488,1.132859794,24.20084962,5.388890779,7.831140285,100,12.01437515,14.55072904
42127344240000,44,15.14133249,0.582117569,3.215486516,1.132837668,24.20154029,5.388944908,7.831122299,100,12.70189359,15.08535032
42127344250000,52.8,16.49062184,0.572227614,3.110270849,1.131958303,22.14505581,5.918518057,8.659841011,150,10.84346041,5.773980332
42127344260000,53.2,16.49035986,0.572213132,3.110260322,1.132001588,22.14413357,5.918484216,8.659776654,150,11.20130301,7.303152139
42127344370000,53,16.24651709,0.561618385,3.091224234,1.14286679,20.20443606,5.916726362,8.606773599,150,11.0581614,16.80097451
42127344530000,55.6,16.77999527,0.58092938,3.128665785,1.12098656,24.31446622,5.925954482,8.699261672,150,10.60810926,5.29507144
42127344640000,56.4,16.68494522,0.581672009,3.12328026,1.126449102,23.73198465,5.920258506,8.681144231,150,10.89521572,10.41791045
42127344670000,40.6,15.25342255,0.546,3.129996076,1.108581242,24.65683135,5.496064066,7.842865965,100,12.95789199,20.65820339
42127344950000,50,15.81237641,0.556388113,3.081659811,1.136935564,20.80481362,5.824433059,8.390576524,150,10.75292062,7.779694836
42127345210000,49.1,15.83862244,0.556624372,3.082833335,1.14158789,20.62126119,5.830436131,8.416010317,150,10.82552083,11.61273372
42127346290000,56.2,16.96203921,0.577515705,3.138320584,1.1042322,25.22001065,5.941724996,8.745008242,150,10.56993595,9.07518918
42149332290000,34.3,15.79593401,0.525356179,2.854419671,0.919503903,16.47123291,4.816997224,7.289272579,-150,21.67081706,9.129313025
42149332370000,38.4,15.79559255,0.525358765,2.854409201,0.9194975,16.47157074,4.816824225,7.289042882,-100,21.14258931,8.762596899
42163334030100,30,11.38428448,0.555612427,3.025959136,0.792553178,37.02291556,5.229862635,7.169669319,-200,13.09613292,8.540983607
42163334130000,32.5,12.71049919,0.563955472,3.154501965,0.788890832,35.61154676,4.954431908,7.395577235,-200,11.0102058,3.792893401
42163334150000,40,11.98387883,0.549100249,3.138696405,0.80756466,40.50125731,5.159043075,7.610843467,0,10.4522241,14.30168809
42163334160000,26.1,11.92991856,0.56607316,3.099907584,0.707615542,36.46920084,4.913693966,7.203515523,-300,12.15889587,1.583578376
42163334190000,40.1,11.95983636,0.549732697,3.133844484,0.806930292,40.44003909,5.149815418,7.580448683,50,10.93890877,12.26099177
